condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,475,475,0,475,30326.377,0.999,-0.038,-0.005,0.020,210,67,0,23,0,888,0,0,0,0.000,0,0,0.545,0.013,-0.375,-0.375,-0.125,-0.059,0.035,1.000,-0.012,-0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,30331.377,0.999,-0.038,-0.005,0.020,203,69,0,24,0,889,0,0,0,0.000,0,0,0.492,0.013,-0.313,-0.375,-0.063,-0.059,0.031,1.000,-0.012,-0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,30336.377,0.999,-0.038,-0.005,0.020,210,62,0,23,0,903,0,0,0,0.000,0,0,0.492,0.017,-0.313,-0.375,-0.063,-0.055,0.031,1.000,-0.004,-0.016,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,30341.377,0.999,-0.038,-0.005,0.020,209,68,0,21,0,902,0,0,0,0.000,0,0,0.488,0.022,-0.250,-0.375,-0.188,-0.055,0.031,1.000,0.008,-0.020,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,30346.377,0.999,-0.038,-0.005,0.020,211,69,0,21,0,903,0,0,0,0.000,0,0,0.419,0.019,-0.125,-0.313,-0.250,-0.059,0.035,1.000,0.008,-0.016,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,30351.377,0.999,-0.038,-0.005,0.020,209,69,0,21,0,902,0,0,0,0.000,0,0,0.415,0.015,-0.125,-0.375,-0.125,-0.059,0.035,1.000,-0.012,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,30356.377,0.999,-0.038,-0.005,0.020,209,69,0,19,0,890,0,0,0,0.000,0,0,0.400,0.015,-0.125,-0.375,-0.063,-0.055,0.031,1.000,-0.012,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,30361.377,0.999,-0.038,-0.005,0.020,203,64,0,21,0,903,0,0,0,0.000,0,0,0.400,0.012,-0.063,-0.375,-0.125,-0.055,0.035,1.000,0.004,0.008,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,30366.377,0.999,-0.038,-0.005,0.020,210,61,0,20,0,903,0,0,0,0.000,0,0,0.455,0.007,-0.063,-0.375,-0.250,-0.055,0.035,1.000,0.004,0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,493,493,0,493,30371.377,0.999,-0.038,-0.005,0.020,207,69,0,21,0,904,0,0,0,0.000,0,0,0.419,0.009,-0.125,-0.313,-0.250,-0.059,0.035,1.000,0.004,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,516,516,0,516,30376.377,0.999,-0.038,-0.005,0.020,203,67,0,20,0,903,0,0,0,0.000,0,0,0.400,0.017,-0.125,-0.375,-0.063,-0.059,0.035,1.000,-0.016,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,516,516,0,516,30381.377,0.999,-0.038,-0.005,0.020,205,64,0,22,0,891,0,0,0,0.000,0,0,0.415,0.032,-0.125,-0.375,0.125,-0.059,0.035,1.000,-0.016,0.027,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,516,516,0,516,30386.377,0.999,-0.038,-0.005,0.020,205,62,0,20,0,905,0,0,0,0.000,0,0,0.468,0.026,-0.250,-0.375,0.125,-0.059,0.035,1.000,-0.012,0.023,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,545,545,0,545,30391.377,0.999,-0.038,-0.005,0.020,205,67,0,22,0,904,0,0,0,0.000,0,0,0.508,0.024,-0.250,-0.438,0.063,-0.055,0.031,1.000,-0.004,0.023,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,545,545,0,545,30396.377,0.999,-0.038,-0.005,0.020,205,70,0,22,0,905,0,0,0,0.000,0,0,0.476,0.020,-0.188,-0.438,0.000,-0.055,0.031,1.000,0.000,-0.020,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,545,545,0,545,30401.377,0.999,-0.038,-0.005,0.020,205,68,0,20,0,904,0,0,0,0.000,0,0,0.480,0.021,-0.188,-0.438,-0.063,-0.055,0.031,1.000,0.000,-0.020,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,545,545,0,545,30406.377,0.999,-0.038,-0.005,0.020,205,69,0,21,0,906,0,0,0,0.000,0,0,0.476,0.009,-0.188,-0.438,0.000,-0.055,0.035,1.000,0.000,-0.004,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,546,546,0,546,30411.377,0.999,-0.038,-0.005,0.020,205,68,0,21,0,906,0,0,0,0.000,0,0,0.492,0.008,-0.188,-0.438,0.125,-0.055,0.035,1.000,0.000,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,546,546,0,546,30416.325,0.999,-0.038,-0.005,0.020,205,68,0,21,0,905,0,0,0,0.000,0,0,0.492,0.008,-0.188,-0.438,0.125,-0.055,0.031,1.000,0.000,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,546,546,0,546,30421.325,0.999,-0.038,-0.005,0.020,204,67,0,21,0,905,0,0,0,0.000,0,0,0.419,0.017,-0.188,-0.375,0.000,-0.055,0.035,1.000,0.016,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30426.325,0.999,-0.038,-0.005,0.020,205,67,0,22,0,905,0,0,0,0.000,0,0,0.476,0.019,-0.188,-0.438,0.000,-0.055,0.035,1.000,0.016,0.008,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30431.325,0.999,-0.038,-0.005,0.020,205,64,0,22,0,906,0,0,0,0.000,0,0,0.476,0.009,-0.188,-0.438,0.000,-0.059,0.035,1.000,-0.004,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30436.325,0.999,-0.038,-0.005,0.020,203,63,0,22,0,905,0,0,0,0.000,0,0,0.438,0.009,-0.125,-0.375,0.188,-0.055,0.035,1.000,-0.004,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30441.325,0.999,-0.038,-0.005,0.020,203,68,0,23,0,894,0,0,0,0.000,0,0,0.385,0.004,-0.125,-0.313,0.188,-0.055,0.031,1.000,-0.004,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30446.325,0.999,-0.038,-0.005,0.020,201,67,0,23,0,906,0,0,0,0.000,0,0,0.415,0.006,-0.125,-0.375,0.125,-0.055,0.031,1.000,-0.004,-0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,572,572,0,572,30451.325,0.999,-0.038,-0.005,0.020,203,67,0,22,0,905,0,0,0,0.000,0,0,0.385,0.009,-0.063,-0.375,0.063,-0.055,0.031,1.000,0.000,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30456.325,0.999,-0.038,-0.005,0.020,202,69,0,23,0,907,0,0,0,0.000,0,0,0.380,0.009,0.000,-0.375,0.063,-0.055,0.035,1.000,0.000,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30461.325,0.999,-0.038,-0.005,0.020,203,63,0,23,0,907,0,0,0,0.000,0,0,0.400,0.009,-0.063,-0.375,0.125,-0.055,0.031,1.000,0.000,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30466.325,0.999,-0.038,-0.005,0.020,201,68,0,23,0,905,0,0,0,0.000,0,0,0.337,0.010,0.000,-0.313,0.125,-0.055,0.031,1.000,0.004,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30471.325,0.999,-0.038,-0.005,0.020,200,67,0,25,0,906,0,0,0,0.000,0,0,0.342,0.016,-0.063,-0.313,0.125,-0.055,0.031,1.000,0.008,-0.008,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30476.325,0.999,-0.038,-0.005,0.020,200,69,0,23,0,907,0,0,0,0.000,0,0,0.337,0.015,0.000,-0.313,0.125,-0.055,0.035,1.000,0.004,-0.008,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,597,597,0,597,30481.325,0.999,-0.038,-0.004,0.020,199,69,0,24,0,906,0,0,0,0.000,0,0,0.258,0.012,0.000,-0.250,0.063,-0.055,0.031,1.000,0.008,-0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,642,642,0,642,30486.325,0.999,-0.038,-0.004,0.020,197,67,0,23,0,907,0,0,0,0.000,0,0,0.265,0.006,-0.063,-0.250,0.063,-0.055,0.031,1.000,0.004,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,642,642,0,642,30491.325,0.999,-0.038,-0.004,0.020,199,69,0,23,0,907,0,0,0,0.000,0,0,0.265,0.004,0.000,-0.188,0.188,-0.055,0.031,1.000,0.000,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,642,642,0,642,30496.325,0.999,-0.038,-0.004,0.020,189,61,0,22,0,905,0,0,0,0.000,0,0,0.265,0.004,0.000,-0.188,0.188,-0.055,0.035,1.000,0.000,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,642,642,0,642,30501.325,0.999,-0.038,-0.004,0.020,189,64,0,23,0,907,0,0,0,0.000,0,0,0.280,0.006,0.000,-0.250,0.125,-0.055,0.031,1.000,0.004,0.000,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30506.325,0.999,-0.038,-0.004,0.020,189,69,0,22,0,907,0,0,0,0.000,0,0,0.258,0.009,0.000,-0.250,0.063,-0.055,0.035,1.000,0.004,0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30511.325,0.999,-0.038,-0.004,0.020,191,67,0,24,0,907,0,0,0,0.000,0,0,0.258,0.007,0.000,-0.250,0.063,-0.055,0.035,1.000,-0.004,0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30516.325,0.999,-0.038,-0.004,0.020,189,63,0,24,0,907,0,0,0,0.000,0,0,0.286,0.012,0.063,-0.250,0.125,-0.055,0.031,1.000,-0.008,0.004,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30521.325,0.999,-0.038,-0.004,0.020,189,67,0,25,0,906,0,0,0,0.000,0,0,0.337,0.012,0.125,-0.250,0.188,-0.055,0.035,1.000,-0.008,0.004,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30526.325,0.999,-0.038,-0.004,0.020,190,63,0,23,0,907,0,0,0,0.000,0,0,0.337,0.009,0.125,-0.188,0.250,-0.055,0.031,1.000,-0.004,0.000,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30531.325,0.999,-0.038,-0.004,0.020,189,63,0,24,0,907,0,0,0,0.000,0,0,0.359,0.007,0.125,-0.313,0.125,-0.055,0.035,1.000,-0.004,0.004,-0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30536.325,0.999,-0.038,-0.004,0.020,189,68,0,25,0,907,0,1,0,0.000,0,0,0.286,0.009,0.063,-0.250,0.125,-0.055,0.035,1.000,0.000,0.004,-0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,666,666,0,666,30541.325,0.999,-0.038,-0.004,0.020,189,63,0,23,0,907,0,1,0,0.000,0,0,0.375,0.006,0.125,-0.250,0.250,-0.059,0.035,1.000,-0.004,0.004,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,30546.325,0.999,-0.038,-0.004,0.020,188,63,0,24,0,906,0,2,0,0.000,0,0,0.419,0.009,0.125,-0.250,0.313,-0.055,0.031,1.000,0.000,0.004,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,30551.325,0.999,-0.038,-0.004,0.020,187,67,0,23,0,907,0,2,0,0.000,0,0,0.442,0.008,0.188,-0.250,0.313,-0.055,0.031,1.000,0.000,0.000,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,30556.325,0.999,-0.038,-0.004,0.020,187,67,0,24,0,907,0,3,0,0.000,0,0,0.400,0.008,0.188,-0.250,0.250,-0.055,0.031,1.000,0.000,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,695,695,0,695,30561.325,0.999,-0.038,-0.004,0.020,187,67,0,23,0,907,0,2,0,0.000,0,0,0.488,0.008,0.188,-0.250,0.375,-0.055,0.031,1.000,0.000,-0.008,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,724,724,0,724,30566.324,0.999,-0.038,-0.004,0.020,185,66,0,23,0,905,0,3,0,0.000,0,0,0.519,0.009,0.125,-0.250,0.438,-0.055,0.035,1.000,0.000,-0.008,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,724,724,0,724,30571.325,0.999,-0.038,-0.004,0.020,181,63,0,23,0,895,0,3,0,0.000,0,0,0.519,0.006,0.125,-0.250,0.438,-0.055,0.035,1.000,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,748,748,0,748,30576.325,0.999,-0.038,-0.004,0.020,181,59,0,22,0,907,0,1,0,0.000,0,0,0.519,0.006,0.125,-0.250,0.438,-0.055,0.031,1.000,0.000,0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,748,748,0,748,30581.325,0.999,-0.038,-0.004,0.020,180,61,0,21,0,905,0,0,0,0.000,0,0,0.563,0.000,0.063,-0.250,0.500,-0.055,0.031,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,748,748,0,748,30586.325,0.999,-0.038,-0.004,0.019,183,61,0,19,0,893,0,3,0,0.000,0,0,0.508,0.006,0.063,-0.250,0.438,-0.055,0.035,1.000,-0.004,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,748,748,0,748,30591.324,0.999,-0.038,-0.004,0.019,181,59,0,17,0,905,0,3,0,0.000,0,0,0.596,0.006,0.063,-0.188,0.563,-0.059,0.031,1.000,-0.004,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30596.325,0.999,-0.038,-0.004,0.019,181,59,0,13,0,905,0,2,0,0.000,0,0,0.783,0.017,-0.125,-0.188,0.750,-0.059,0.035,1.000,-0.016,0.004,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30601.324,0.999,-0.038,-0.004,0.019,172,61,0,11,0,905,0,2,0,0.000,0,0,1.002,0.020,-0.250,-0.250,0.938,-0.059,0.031,1.000,-0.020,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30606.325,0.999,-0.038,-0.004,0.019,168,60,0,8,0,904,0,0,0,0.000,0,0,1.097,0.020,-0.375,-0.250,1.000,-0.055,0.031,1.000,-0.020,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30611.325,0.999,-0.038,-0.004,0.019,158,58,0,0,0,903,0,1,0,0.000,0,0,1.194,0.020,-0.625,-0.188,1.000,-0.059,0.035,1.000,-0.020,0.000,0.004,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30616.325,0.999,-0.038,-0.004,0.019,149,62,0,0,0,885,0,1,0,0.000,0,0,1.726,0.037,-0.938,-0.188,1.438,-0.059,0.039,1.000,-0.027,0.023,0.008,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30621.325,0.999,-0.038,-0.004,0.019,127,61,0,0,0,879,0,0,0,0.000,0,0,2.501,0.069,-1.313,-0.125,2.125,-0.059,0.039,1.004,-0.047,0.047,0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30626.325,0.999,-0.037,-0.004,0.019,122,60,0,0,0,877,0,0,0,0.000,0,0,3.576,0.075,-2.125,0.063,2.875,-0.066,0.039,1.000,-0.047,0.055,0.020,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30631.325,0.999,-0.037,-0.004,0.019,89,57,0,0,0,877,0,0,0,0.000,0,0,5.129,0.126,-2.938,0.375,4.188,-0.070,0.055,1.000,-0.094,0.082,0.016,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30636.325,0.999,-0.037,-0.004,0.019,86,46,0,0,0,871,0,0,0,0.000,0,0,7.605,0.186,-4.000,0.625,6.438,-0.066,0.047,1.000,-0.094,0.160,0.012,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,773,773,0,773,30641.325,0.999,-0.037,-0.004,0.018,77,39,0,0,0,843,0,0,0,0.000,0,0,9.063,0.184,-5.125,0.750,7.438,-0.051,0.035,0.996,-0.090,0.160,0.000,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,793,793,0,793,30646.325,0.999,-0.037,-0.005,0.018,61,39,0,0,0,815,0,0,0,0.000,0,0,9.238,0.168,-6.313,0.875,6.688,-0.051,0.047,0.992,0.039,0.156,-0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30651.325,0.999,-0.036,-0.005,0.018,57,34,0,0,0,795,0,0,0,0.000,0,0,10.135,0.176,-7.438,1.000,6.813,-0.055,0.059,0.988,0.039,0.156,-0.070,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30661.324,0.999,-0.036,-0.005,0.017,35,25,0,0,0,759,0,0,0,0.000,0,0,13.177,0.184,-9.938,1.625,8.500,-0.066,0.043,0.996,-0.023,0.172,-0.063,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30666.327,0.999,-0.035,-0.005,0.016,29,10,0,0,0,741,0,0,0,0.000,0,0,14.999,0.198,-10.750,1.750,10.313,-0.074,0.051,1.004,-0.094,0.172,-0.027,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30671.325,0.999,-0.035,-0.005,0.016,16,2,0,0,0,711,0,0,0,0.000,0,0,16.638,0.258,-11.063,1.688,12.313,-0.074,0.047,1.004,-0.148,0.207,0.039,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30676.323,0.999,-0.034,-0.005,0.015,11,0,0,0,0,672,0,0,0,0.000,0,0,18.638,0.261,-12.813,1.625,13.438,-0.066,0.039,1.012,-0.148,0.207,0.059,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,817,817,0,817,30681.325,0.999,-0.034,-0.005,0.015,7,0,0,0,0,637,0,0,0,0.000,0,0,19.526,0.229,-14.125,1.688,13.375,-0.078,0.035,1.035,-0.148,0.121,0.125,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30686.325,0.999,-0.033,-0.005,0.014,0,0,0,0,0,613,0,0,0,0.000,0,0,18.430,0.433,-12.375,0.938,13.625,-0.086,0.043,1.043,-0.195,0.121,0.367,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30691.325,0.999,-0.033,-0.005,0.013,0,0,0,0,0,591,0,0,0,0.000,0,0,19.372,0.458,-11.938,0.438,15.250,-0.090,0.016,1.027,-0.258,0.094,0.367,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30696.325,0.999,-0.032,-0.005,0.013,0,0,0,0,0,551,0,0,0,0.000,0,0,20.777,0.393,-12.625,-0.188,16.500,-0.078,0.008,1.020,-0.258,-0.066,0.289,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30701.325,0.999,-0.032,-0.005,0.012,0,0,0,0,0,503,0,0,0,0.000,0,0,23.380,0.366,-10.625,-0.750,20.813,-0.074,0.059,1.051,-0.215,-0.066,0.289,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30706.325,0.999,-0.032,-0.005,0.010,0,0,0,0,0,471,0,0,0,0.000,0,0,34.896,0.546,1.875,-3.313,34.688,-0.109,0.016,1.055,-0.215,-0.078,0.496,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30711.325,0.999,-0.032,-0.005,0.009,0,0,0,0,0,443,0,0,0,0.000,0,0,27.712,0.520,-2.563,1.313,27.563,0.016,-0.016,0.973,-0.137,-0.078,0.496,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30716.325,0.999,-0.031,-0.005,0.008,0,0,0,0,0,415,0,0,0,0.000,0,0,19.875,0.552,-11.188,-1.313,16.375,-0.008,0.059,0.941,0.445,-0.078,-0.316,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,846,846,0,846,30721.325,0.999,-0.031,-0.005,0.008,0,0,0,0,0,403,0,0,0,0.000,0,0,18.124,0.676,-14.313,-1.125,11.063,-0.059,0.063,1.004,0.445,0.398,-0.316,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30726.325,0.999,-0.030,-0.005,0.007,0,0,0,0,0,375,0,0,0,0.000,0,0,18.887,0.399,-12.250,-0.063,14.375,-0.090,0.043,1.031,0.000,0.398,0.027,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30731.325,1.000,-0.030,-0.005,0.006,0,0,0,0,0,361,0,0,0,0.000,0,0,21.490,0.424,-8.313,0.438,19.813,-0.043,0.078,1.004,0.000,0.422,0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30736.325,1.000,-0.030,-0.005,0.005,0,0,0,0,0,347,0,0,0,0.000,0,0,20.505,0.620,-7.000,0.938,19.250,0.016,0.082,0.938,0.141,0.602,0.047,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30741.325,1.000,-0.029,-0.005,0.005,0,0,0,0,0,345,0,0,0,0.000,0,0,16.791,1.097,-13.375,1.750,10.000,0.031,0.055,0.902,0.652,0.602,-0.645,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30746.325,1.000,-0.029,-0.005,0.005,0,0,0,0,0,316,0,0,0,0.000,0,0,18.887,1.133,-18.563,2.063,2.813,-0.012,0.063,0.922,0.652,0.473,-0.797,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30751.325,1.000,-0.028,-0.005,0.004,0,0,0,0,0,306,0,0,0,0.000,0,0,23.913,1.009,-23.688,1.875,2.688,-0.063,0.098,0.949,0.398,0.473,-0.797,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30756.325,1.000,-0.027,-0.005,0.004,0,0,0,0,0,291,0,0,0,0.000,0,0,25.300,0.971,-24.438,2.625,6.000,-0.078,0.098,1.012,-0.066,0.848,-0.469,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,885,885,0,885,30761.325,1.000,-0.026,-0.005,0.004,0,0,0,0,0,267,0,0,0,0.000,0,0,22.991,0.861,-21.000,2.563,9.000,-0.063,0.090,1.016,-0.066,0.848,0.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,906,906,0,906,30766.325,1.000,-0.025,-0.006,0.003,0,0,0,0,0,267,0,0,0,0.000,0,0,20.610,0.786,-18.625,2.375,8.500,-0.043,0.086,0.996,-0.035,0.773,0.133,0.000,0.000,0.000,0.000,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
