condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,91989,91989,0,91989,386474.787,0.426,-0.026,0.009,0.904,0,0,2923,0,3133,2031,2963,3063,54,1.272,94,0,86.499,0.397,-49.938,-70.625,0.625,-0.211,0.045,0.910,0.116,0.326,-0.194,0.022,0.108,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92000,92000,0,92000,386479.787,0.426,-0.023,0.011,0.904,0,0,2909,0,3155,1941,2989,3071,54,1.272,94,0,74.132,0.812,-0.063,-74.125,-1.000,-0.258,-0.026,1.081,0.450,0.648,-0.194,0.032,0.120,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386484.786,0.426,-0.019,0.012,0.905,0,0,2920,0,3177,1841,2999,3053,54,1.272,94,0,79.415,1.398,-7.500,-78.750,-7.000,-0.224,-0.003,1.260,0.450,0.914,0.958,0.042,0.132,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386489.787,0.425,-0.016,0.012,0.905,0,0,2918,0,3167,1719,3000,3077,54,1.272,94,0,84.673,2.847,-22.875,-81.375,-4.938,-0.219,-0.032,1.255,0.314,1.112,2.602,0.052,0.144,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386494.786,0.425,-0.012,0.013,0.905,0,0,2921,0,3177,1612,3021,3048,54,1.272,94,0,88.993,2.762,-28.063,-84.375,-3.625,-0.142,-0.046,1.242,0.144,0.914,2.602,0.062,0.156,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386499.787,0.426,-0.008,0.013,0.905,0,0,2910,0,3181,1497,3047,3063,54,1.272,94,0,96.002,2.647,-34.313,-89.563,4.188,-0.188,-0.053,1.144,0.036,1.112,2.402,0.072,0.170,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386504.786,0.426,-0.004,0.013,0.905,0,0,2908,0,3189,1341,3067,3067,54,1.272,94,0,97.467,1.877,-26.000,-93.875,3.375,-0.229,-0.024,1.106,0.036,1.162,1.474,0.080,0.184,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92032,92032,0,92032,386509.787,0.426,0.000,0.015,0.905,0,0,2903,0,3207,1177,3069,3051,54,1.272,94,0,100.298,1.978,-16.000,-98.938,-3.875,-0.243,-0.006,1.123,0.610,1.364,1.296,0.090,0.198,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92051,92051,0,92051,386514.787,0.425,0.004,0.016,0.905,0,0,2907,0,3224,1003,3101,3038,54,1.272,94,0,104.746,1.974,-9.938,-103.750,-10.438,-0.213,-0.042,1.121,0.610,1.408,1.242,0.100,0.214,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92051,92051,0,92051,386519.787,0.425,0.009,0.018,0.905,0,0,2699,0,3207,846,3093,3049,54,1.272,94,0,109.220,1.999,-4.438,-108.375,-12.813,-0.156,-0.121,1.107,0.512,1.480,1.242,0.112,0.232,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92051,92051,0,92051,386524.786,0.424,0.013,0.019,0.905,0,0,2761,0,3208,691,3093,3023,54,1.272,94,0,113.586,1.964,1.125,-113.188,-9.438,-0.132,-0.157,1.097,-0.362,1.614,1.058,0.124,0.252,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92051,92051,0,92051,386529.787,0.424,0.018,0.022,0.905,0,0,2799,0,3225,533,3117,3020,54,1.272,94,0,117.692,2.012,4.875,-117.438,-6.000,-0.156,-0.142,1.087,-0.374,1.742,0.934,0.142,0.278,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92066,92066,0,92066,386534.786,0.424,0.022,0.024,0.905,0,0,2805,0,3227,416,3131,3001,54,1.272,94,0,121.175,2.066,7.750,-120.563,-9.375,-0.157,-0.110,1.108,-0.374,1.804,0.934,0.166,0.308,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92066,92066,0,92066,386539.787,0.423,0.027,0.027,0.905,0,0,2781,0,3239,285,3142,3003,54,1.272,94,0,126.975,2.175,14.438,-125.688,-10.813,-0.189,-0.124,1.169,-0.064,1.910,1.038,0.196,0.344,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92066,92066,0,92066,386544.786,0.423,0.032,0.030,0.905,0,0,2803,0,3222,199,3143,2984,54,1.272,94,0,133.331,2.700,15.875,-132.000,-10.063,-0.196,-0.085,1.266,0.098,2.158,1.620,0.232,0.386,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92067,92067,0,92067,386549.787,0.422,0.037,0.032,0.905,0,0,2782,0,3251,115,3157,2975,54,1.272,94,0,138.921,3.378,9.000,-138.188,-11.063,-0.185,-0.053,1.377,0.492,2.158,2.552,0.276,0.434,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92067,92067,0,92067,386554.787,0.422,0.043,0.035,0.905,0,0,2741,0,3231,62,3151,2951,54,1.272,94,0,146.915,4.214,-4.813,-146.813,-2.625,-0.191,0.010,1.437,0.752,2.012,3.626,0.326,0.488,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92088,92088,0,92088,386559.786,0.422,0.049,0.037,0.904,0,0,2729,0,3263,9,3143,2892,54,1.272,94,0,162.138,4.763,-22.000,-160.000,14.313,-0.224,0.150,1.487,1.382,1.804,4.186,0.384,0.550,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92088,92088,0,92088,386564.787,0.424,0.056,0.039,0.903,0,0,2683,0,3259,0,3159,2859,54,1.272,94,0,184.051,5.201,-24.375,-178.375,38.250,-0.164,0.210,1.398,2.792,1.316,4.186,0.448,0.618,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92089,92089,0,92089,386569.787,0.424,0.065,0.042,0.902,0,0,2651,0,3259,0,3172,2827,54,1.272,94,0,200.993,5.690,-22.313,-199.063,16.563,-0.405,0.339,1.786,3.000,1.316,4.652,0.522,0.692,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92089,92089,0,92089,386574.786,0.425,0.073,0.044,0.901,0,0,2605,0,3259,0,3161,2777,54,1.272,94,0,200.807,9.377,-37.125,-195.313,28.250,-0.273,0.482,1.782,5.806,0.606,7.338,0.602,0.776,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92111,92111,0,92111,386579.787,0.426,0.082,0.046,0.900,0,0,2533,0,3256,0,3176,2715,54,1.272,94,0,222.337,9.696,-52.063,-212.375,40.250,-0.292,0.527,1.885,6.300,0.494,7.354,0.694,0.870,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92112,92112,0,92112,386584.787,0.428,0.092,0.048,0.898,0,0,2464,0,3247,0,3161,2635,54,1.272,94,0,245.209,10.861,-62.563,-230.063,57.313,-0.368,0.525,1.954,7.084,0.494,8.218,0.796,0.976,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386589.787,0.430,0.104,0.049,0.895,0,0,2334,0,3257,0,3145,2549,54,1.272,94,0,268.640,11.813,-73.125,-249.375,68.063,-0.456,0.556,2.094,7.910,1.392,8.662,0.906,1.088,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386594.786,0.432,0.116,0.051,0.893,0,0,2231,0,3238,0,3170,2461,54,1.272,94,0,291.249,13.544,-81.563,-269.813,73.313,-0.565,0.536,2.170,9.164,2.286,9.708,1.016,1.200,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386599.787,0.435,0.129,0.053,0.890,0,0,2025,0,3223,0,3131,2316,54,1.272,94,0,318.799,14.512,-94.125,-294.563,77.500,-0.697,0.581,2.190,10.152,3.646,9.708,1.108,1.296,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386604.786,0.436,0.143,0.055,0.887,0,0,1844,0,3217,0,3111,2183,54,1.272,94,0,338.666,16.121,-92.938,-321.188,53.813,-0.842,0.632,2.299,11.736,4.738,9.986,1.186,1.376,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386609.787,0.436,0.158,0.057,0.884,0,0,1579,0,3168,0,3091,2006,54,1.272,94,0,355.699,16.970,-104.063,-338.063,37.500,-0.757,0.401,2.553,12.310,6.060,9.986,1.254,1.446,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92144,92144,0,92144,386614.786,0.437,0.175,0.059,0.880,0,0,1430,0,3160,0,3043,1811,54,1.272,94,0,383.433,19.643,-134.875,-354.563,55.813,-0.770,0.409,2.688,13.342,7.608,12.246,1.320,1.516,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92160,92160,0,92160,386619.787,0.438,0.192,0.060,0.876,0,0,1331,0,3090,0,2999,1579,54,1.272,94,0,411.148,19.991,-150.313,-378.938,53.438,-1.081,0.651,2.806,13.342,8.308,12.354,1.394,1.594,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92160,92160,0,92160,386624.786,0.436,0.210,0.061,0.873,0,0,1261,0,3037,0,2955,1365,54,1.272,94,0,424.617,24.208,-151.250,-396.750,3.500,-1.149,0.820,3.046,17.900,9.850,12.984,1.476,1.678,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92160,92160,0,92160,386629.787,0.432,0.229,0.063,0.870,0,0,1199,0,2931,0,2829,1161,54,1.272,94,0,450.982,25.359,-172.188,-414.000,-48.375,-0.911,0.617,3.066,18.974,10.170,13.402,1.566,1.772,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92160,92160,0,92160,386634.786,0.427,0.249,0.063,0.867,0,0,1098,0,2859,0,2724,1039,54,1.272,94,0,476.674,25.359,-204.875,-426.500,-57.813,-0.664,0.565,2.677,18.974,10.170,13.402,1.662,1.872,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92160,92160,0,92160,386639.787,0.423,0.269,0.065,0.863,0,0,985,0,2721,0,2548,917,54,1.272,94,0,477.791,21.625,-183.375,-438.938,-44.625,-0.682,0.600,2.450,17.106,8.060,10.492,1.756,1.968,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92176,92176,0,92176,386644.787,0.419,0.289,0.068,0.858,0,0,809,0,2548,0,2304,796,54,1.272,94,0,479.695,20.774,-137.438,-458.188,-35.813,-0.758,0.346,2.668,17.078,8.060,8.656,1.840,2.056,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92176,92176,0,92176,386649.787,0.416,0.309,0.072,0.852,0,0,575,0,2393,0,2024,685,54,1.272,94,0,495.333,22.002,-128.750,-477.563,-26.688,-0.821,-0.036,3.074,17.078,10.840,8.656,1.902,2.118,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92176,92176,0,92176,386654.787,0.412,0.330,0.074,0.846,0,0,427,0,2181,0,1759,624,54,1.272,94,0,526.128,24.571,-180.750,-493.750,-18.750,-0.782,-0.468,2.786,16.966,15.414,8.848,1.934,2.154,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386659.787,0.406,0.353,0.075,0.839,0,0,255,0,1903,0,1419,535,54,1.272,94,0,549.666,22.115,-234.438,-496.250,-30.125,-0.420,-0.371,1.833,13.160,15.414,8.848,1.946,2.170,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386664.786,0.401,0.374,0.077,0.832,0,0,77,0,1653,0,1022,444,54,1.272,94,0,531.901,14.412,-179.688,-499.313,-36.313,-0.169,-0.282,1.099,8.356,11.480,2.468,1.956,2.182,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386669.787,0.399,0.394,0.083,0.824,0,0,25,0,1275,0,485,349,54,1.272,94,0,522.363,10.304,-73.313,-517.188,2.438,-0.136,-0.008,1.261,7.446,6.910,-1.724,1.976,2.204,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386674.786,0.398,0.413,0.091,0.814,0,0,22,0,940,0,107,301,54,1.272,94,0,508.969,10.304,-14.313,-507.563,35.000,-0.453,0.304,1.852,7.446,6.910,-1.724,2.006,2.238,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386679.787,0.399,0.432,0.096,0.803,0,0,0,0,443,0,0,245,54,1.272,94,0,516.508,16.743,-40.375,-505.063,100.313,-1.050,0.192,1.875,14.402,8.362,-1.724,2.040,2.276,0.957,1.253,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92192,92192,0,92192,386684.787,0.400,0.451,0.099,0.792,0,0,0,0,78,0,0,200,54,1.272,94,0,525.529,19.423,-107.563,-498.875,125.438,-1.015,0.582,1.650,16.034,9.530,-5.416,2.076,2.316,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386689.787,0.398,0.470,0.100,0.781,0,0,0,0,0,0,0,185,54,1.272,94,0,497.171,21.435,-169.688,-461.188,75.438,-0.652,1.051,1.334,17.326,9.530,-8.274,2.116,2.358,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386694.786,0.395,0.488,0.097,0.772,0,0,0,0,0,0,0,158,54,1.272,94,0,478.107,19.883,-236.063,-410.000,69.000,-0.566,0.951,0.916,17.326,2.996,-9.282,2.158,2.402,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386699.787,0.392,0.505,0.090,0.763,0,0,0,0,0,0,0,173,54,1.272,94,0,467.708,18.068,-293.313,-341.125,127.875,-0.739,1.000,0.363,13.958,1.128,-11.418,2.198,2.444,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386704.786,0.388,0.518,0.082,0.758,0,0,0,0,0,0,0,180,54,1.272,94,0,378.022,19.664,-297.875,-226.500,53.563,-0.460,0.944,-0.488,10.864,-1.002,-16.360,2.232,2.482,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386709.787,0.384,0.524,0.081,0.756,0,0,0,0,0,0,0,168,54,1.272,94,0,177.460,16.810,-113.375,-130.625,-39.688,-0.294,0.220,-0.100,3.730,-1.002,-16.360,2.262,2.516,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386714.786,0.385,0.525,0.083,0.754,0,0,0,0,0,0,0,172,54,1.272,94,0,66.312,13.824,46.250,-40.375,25.063,-0.247,-0.419,1.135,3.730,-0.450,-13.304,2.288,2.542,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92240,92240,0,92240,386719.787,0.387,0.524,0.079,0.755,0,0,0,0,0,0,0,141,54,1.272,94,0,114.954,13.391,-56.688,56.063,82.813,-0.700,-0.136,1.555,5.830,9.496,-7.426,2.306,2.564,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92255,92255,0,92255,386724.786,0.387,0.522,0.070,0.757,0,0,0,0,0,0,0,94,54,1.272,94,0,205.917,14.545,-141.813,134.500,64.813,-1.248,0.303,0.503,8.138,9.496,-7.426,2.322,2.582,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92255,92255,0,92255,386729.787,0.387,0.518,0.063,0.760,0,0,0,0,0,0,0,57,54,1.272,94,0,208.155,21.044,-94.938,180.125,43.250,-0.999,0.909,0.002,8.138,6.918,-18.132,2.338,2.602,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92255,92255,0,92255,386734.786,0.388,0.511,0.058,0.764,0,0,0,0,0,0,0,51,54,1.272,94,0,210.383,20.503,-18.500,206.625,35.000,-1.045,0.675,0.254,8.138,2.300,-18.678,2.356,2.622,0.957,1.253,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92255,92255,0,92255,386739.787,0.390,0.504,0.054,0.769,0,0,0,0,0,0,0,39,54,1.272,94,0,232.422,20.639,-1.438,231.063,25.063,-0.864,0.655,0.568,8.474,2.300,-18.678,2.374,2.644,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92271,92271,0,92271,386744.787,0.391,0.496,0.048,0.774,0,0,0,0,0,0,0,20,54,1.272,94,0,245.379,18.076,-25.125,241.250,37.125,-0.788,0.342,0.687,9.014,2.786,-15.418,2.396,2.670,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92271,92271,0,92271,386749.787,0.392,0.489,0.041,0.778,0,0,0,0,0,0,0,19,54,1.272,94,0,254.177,17.378,-59.938,242.125,48.875,-0.789,0.231,0.402,9.014,4.622,-14.120,2.422,2.698,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92287,92287,0,92287,386754.786,0.393,0.481,0.034,0.783,0,0,0,0,0,0,0,36,54,1.272,94,0,254.733,16.175,-48.188,245.313,48.875,-0.787,0.344,0.032,6.396,4.622,-14.120,2.452,2.730,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92287,92287,0,92287,386759.787,0.395,0.473,0.029,0.787,0,0,0,0,0,0,0,39,54,1.272,94,0,250.001,17.272,-12.000,245.625,45.000,-0.670,0.391,-0.110,4.582,2.500,-16.464,2.484,2.766,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92287,92287,0,92287,386764.786,0.397,0.464,0.024,0.791,0,0,0,0,0,0,0,36,54,1.272,94,0,251.479,16.973,14.625,246.188,49.188,-0.578,0.359,-0.008,3.968,1.136,-16.464,2.518,2.802,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92304,92304,0,92304,386769.787,0.400,0.455,0.020,0.795,0,0,0,0,0,0,0,36,54,1.272,94,0,261.015,15.644,44.500,249.500,62.438,-0.557,0.328,0.102,3.968,1.136,-15.090,2.552,2.842,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92304,92304,0,92304,386774.787,0.403,0.445,0.017,0.799,0,0,0,0,0,0,0,37,54,1.272,94,0,264.370,14.793,43.563,253.063,62.875,-0.563,0.258,0.112,4.242,1.660,-14.074,2.590,2.880,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92304,92304,0,92304,386779.787,0.406,0.436,0.012,0.803,0,0,0,0,0,0,0,40,54,1.272,94,0,262.526,14.568,29.500,255.500,52.625,-0.601,0.236,0.123,4.366,2.254,-13.714,2.626,2.922,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92304,92304,0,92304,386784.786,0.408,0.426,0.009,0.808,0,0,0,0,0,0,0,27,54,1.272,94,0,266.324,14.648,48.938,257.750,45.813,-0.615,0.242,0.211,4.366,2.734,-13.712,2.664,2.962,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92321,92321,0,92321,386789.787,0.410,0.415,0.006,0.812,0,0,0,0,0,0,0,25,54,1.272,94,0,270.938,14.402,60.500,261.563,36.500,-0.582,0.246,0.328,5.098,3.102,-13.108,2.702,3.002,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92321,92321,0,92321,386794.787,0.412,0.405,0.003,0.816,0,0,0,0,0,0,0,25,54,1.272,94,0,275.981,13.675,65.063,266.375,31.250,-0.552,0.271,0.422,5.808,3.130,-11.978,2.738,3.042,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92321,92321,0,92321,386799.787,0.414,0.394,0.000,0.821,0,0,0,0,0,0,0,25,54,1.272,94,0,281.756,13.215,67.563,272.188,27.125,-0.545,0.274,0.464,6.496,3.172,-11.062,2.774,3.082,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386804.787,0.416,0.382,-0.002,0.825,0,0,0,0,0,0,0,25,54,1.272,94,0,288.438,12.947,71.063,278.813,20.250,-0.555,0.288,0.504,6.782,3.172,-10.562,2.810,3.122,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386809.787,0.417,0.371,-0.005,0.830,0,0,0,0,0,0,0,26,54,1.272,94,0,295.450,12.866,73.750,285.938,9.563,-0.568,0.293,0.564,7.172,3.236,-10.180,2.846,3.160,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386814.786,0.418,0.359,-0.007,0.835,0,0,0,0,0,0,0,25,54,1.272,94,0,303.801,12.743,74.250,294.563,-3.875,-0.547,0.283,0.620,7.634,3.410,-9.616,2.880,3.198,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386819.787,0.418,0.346,-0.010,0.840,0,0,0,0,0,0,0,28,54,1.272,94,0,313.622,12.162,75.125,304.250,-12.125,-0.473,0.251,0.647,7.634,3.410,-8.832,2.912,3.232,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386824.786,0.418,0.333,-0.013,0.845,0,0,0,0,0,0,0,19,54,1.272,94,0,322.765,11.321,77.438,313.063,-13.125,-0.454,0.264,0.667,7.478,3.074,-7.924,2.942,3.264,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386829.787,0.418,0.320,-0.015,0.850,0,0,0,0,0,0,0,20,54,1.272,94,0,331.960,10.959,81.813,321.125,-19.563,-0.470,0.296,0.697,7.478,2.826,-7.496,2.968,3.296,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92352,92352,0,92352,386834.786,0.417,0.306,-0.017,0.855,0,0,0,0,0,0,0,23,54,1.272,94,0,340.232,10.849,85.875,327.875,-29.688,-0.431,0.278,0.722,7.646,2.698,-7.208,2.996,3.326,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92368,92368,0,92368,386839.787,0.416,0.292,-0.019,0.861,0,0,0,0,0,0,0,20,54,1.272,94,0,347.368,10.362,90.938,333.375,-35.438,-0.341,0.260,0.721,7.646,2.468,-6.544,3.020,3.352,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92368,92368,0,92368,386844.787,0.415,0.278,-0.021,0.866,0,0,0,0,0,0,0,28,54,1.272,94,0,353.441,9.329,98.375,337.500,-36.563,-0.228,0.232,0.708,6.990,1.826,-5.902,3.042,3.378,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92368,92368,0,92368,386849.787,0.415,0.263,-0.023,0.871,0,0,0,0,0,0,0,24,54,1.272,94,0,358.636,8.283,116.563,337.563,-32.938,-0.209,0.172,0.631,6.046,1.110,-5.552,3.062,3.402,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92368,92368,0,92368,386854.786,0.414,0.248,-0.023,0.875,0,0,0,0,0,0,0,22,54,1.272,94,0,362.946,7.930,130.125,337.750,-26.875,-0.157,0.185,0.887,5.814,1.048,-5.290,3.084,3.426,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92388,92388,0,92388,386859.787,0.414,0.233,-0.024,0.880,0,0,0,0,0,0,0,25,54,1.272,94,0,358.854,6.607,126.625,335.000,-22.750,-0.183,0.275,0.896,5.814,0.802,-3.034,3.104,3.448,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92388,92388,0,92388,386864.787,0.414,0.218,-0.025,0.884,0,0,0,0,0,0,0,27,54,1.272,94,0,355.702,6.543,127.750,331.563,-16.438,-0.083,0.247,0.917,5.814,0.294,-2.988,3.122,3.470,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92388,92388,0,92388,386869.787,0.414,0.203,-0.025,0.887,0,0,0,0,0,0,0,24,54,1.272,94,0,356.553,6.022,141.875,327.063,-5.625,-0.089,0.235,0.926,5.544,-0.358,-2.324,3.138,3.490,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92388,92388,0,92388,386874.786,0.414,0.188,-0.025,0.890,0,0,0,0,0,0,0,29,54,1.272,94,0,357.724,5.931,155.438,322.188,-1.063,-0.118,0.254,1.003,5.544,-0.358,-2.078,3.154,3.510,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92400,92400,0,92400,386879.787,0.414,0.172,-0.025,0.893,0,0,0,0,0,0,0,22,54,1.272,94,0,358.612,5.494,161.500,320.188,0.563,-0.080,0.221,1.125,5.320,-0.358,-1.324,3.168,3.526,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92400,92400,0,92400,386884.787,0.415,0.157,-0.024,0.896,0,0,0,0,0,0,0,29,54,1.272,94,0,356.848,5.288,160.813,318.438,8.813,-0.066,0.194,1.201,5.264,-0.488,0.112,3.180,3.542,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92415,92415,0,92415,386889.787,0.416,0.142,-0.023,0.898,0,0,0,0,0,0,0,23,54,1.272,94,0,357.145,5.030,163.750,316.813,19.188,-0.111,0.172,1.238,4.896,-0.488,1.046,3.188,3.552,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92455,92455,0,92455,386894.787,0.417,0.126,-0.022,0.900,0,0,0,0,0,0,0,22,54,1.272,94,0,359.464,5.123,172.750,314.438,22.375,-0.209,0.193,1.320,4.896,-0.182,1.498,3.192,3.560,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,92455,92455,0,92455,386899.787,0.417,0.110,-0.021,0.902,0,0,0,0,0,0,0,22,54,1.272,94,0,360.735,5.760,178.750,312.625,21.063,-0.229,0.180,1.461,5.292,0.286,2.256,3.194,3.566,0.957,1.253,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
