condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,60331,60331,0,60331,4645026.832,0.564,0.020,-0.104,-0.819,0,0,0,0,0,0,0,54,38,0.000,103,0,183.267,3.078,137.940,47.500,-110.920,-0.372,0.466,0.955,-2.340,-1.928,0.530,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60331,60331,0,60331,4645031.832,0.569,0.019,-0.109,-0.815,0,0,0,0,0,0,0,47,38,0.000,103,0,184.652,2.835,140.440,47.260,-110.180,-0.364,0.459,0.977,-2.232,-1.562,0.786,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60331,60331,0,60331,4645036.832,0.573,0.018,-0.115,-0.811,0,0,0,0,0,0,0,45,38,0.000,103,0,184.782,2.698,142.900,44.080,-108.540,-0.368,0.472,0.993,-2.162,-1.280,0.982,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645041.832,0.577,0.017,-0.121,-0.807,0,0,0,0,0,0,0,43,38,0.000,103,0,186.491,2.730,146.060,41.640,-108.220,-0.375,0.487,1.022,-2.162,-1.168,1.190,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645046.832,0.582,0.016,-0.127,-0.803,0,0,0,0,0,0,0,39,38,0.000,103,0,189.229,2.848,149.060,39.260,-109.760,-0.377,0.498,1.057,-2.162,-1.042,1.534,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645051.832,0.586,0.014,-0.133,-0.799,0,0,0,0,0,0,0,37,38,0.000,103,0,190.988,3.017,150.820,35.960,-111.520,-0.374,0.515,1.111,-2.180,-0.846,1.906,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645056.832,0.591,0.013,-0.138,-0.795,0,0,0,0,0,0,0,37,38,0.000,103,0,190.308,3.325,149.240,32.240,-113.600,-0.364,0.529,1.179,-2.182,-0.532,2.452,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645061.832,0.595,0.011,-0.143,-0.791,0,0,0,0,0,0,0,33,38,0.000,103,0,186.574,3.781,142.820,29.620,-116.340,-0.351,0.539,1.239,-2.182,-0.108,3.086,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60347,60347,0,60347,4645066.832,0.600,0.010,-0.148,-0.786,0,0,0,0,0,0,0,33,38,0.000,103,0,181.103,4.219,133.060,27.920,-119.640,-0.331,0.537,1.271,-2.140,0.342,3.620,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60364,60364,0,60364,4645071.832,0.604,0.009,-0.152,-0.782,0,0,0,0,0,0,0,31,38,0.000,103,0,175.553,4.414,122.260,26.700,-123.120,-0.302,0.525,1.283,-2.052,0.766,3.832,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60364,60364,0,60364,4645076.833,0.609,0.008,-0.156,-0.778,0,0,0,0,0,0,0,31,38,0.000,103,0,171.157,4.454,113.220,26.940,-125.500,-0.266,0.513,1.269,-1.922,1.210,3.832,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60364,60364,0,60364,4645081.832,0.613,0.008,-0.160,-0.773,0,0,0,0,0,0,0,29,38,0.000,103,0,167.428,4.323,106.820,27.120,-126.040,-0.233,0.496,1.243,-1.856,1.612,3.556,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60364,60364,0,60364,4645086.832,0.618,0.007,-0.164,-0.769,0,0,0,0,0,0,0,30,38,0.000,103,0,164.391,4.110,102.600,27.060,-125.560,-0.203,0.467,1.212,-1.756,1.936,3.172,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60380,60380,0,60380,4645091.832,0.622,0.007,-0.167,-0.765,0,0,0,0,0,0,0,30,38,0.000,103,0,160.646,3.850,97.720,26.320,-124.760,-0.162,0.433,1.177,-1.552,2.242,2.718,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60380,60380,0,60380,4645096.832,0.626,0.007,-0.170,-0.761,0,0,0,0,0,0,0,28,38,0.000,103,0,156.255,3.644,92.360,25.840,-123.360,-0.104,0.385,1.111,-1.338,2.606,2.168,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60395,60395,0,60395,4645101.832,0.630,0.007,-0.173,-0.757,0,0,0,0,0,0,0,29,38,0.000,103,0,154.704,3.449,93.400,26.260,-120.500,-0.038,0.317,1.026,-1.098,3.022,1.248,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60395,60395,0,60395,4645106.832,0.634,0.006,-0.177,-0.752,0,0,0,0,0,0,0,28,38,0.000,103,0,156.286,3.512,104.080,25.960,-113.660,0.022,0.230,0.987,-0.716,3.438,0.068,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645111.832,0.638,0.005,-0.181,-0.748,0,0,0,0,0,0,0,27,38,0.000,103,0,158.500,4.055,120.120,23.940,-100.600,0.061,0.158,1.009,-0.044,3.984,-0.752,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645116.832,0.641,0.004,-0.186,-0.745,0,0,0,0,0,0,0,28,38,0.000,103,0,159.025,4.661,133.920,22.180,-82.840,0.058,0.146,1.083,0.686,4.548,-0.752,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645121.833,0.644,0.001,-0.191,-0.741,0,0,0,0,0,0,0,26,38,0.000,103,0,159.417,4.960,142.520,21.860,-68.000,0.018,0.183,1.151,1.088,4.826,-0.354,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645126.832,0.646,-0.001,-0.196,-0.738,0,0,0,0,0,0,0,26,38,0.000,103,0,159.721,4.968,145.880,21.560,-61.360,-0.030,0.229,1.215,1.088,4.826,0.456,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645131.833,0.649,-0.003,-0.201,-0.734,0,0,0,0,0,0,0,27,38,0.000,103,0,159.386,5.028,144.780,23.640,-62.320,-0.056,0.259,1.271,1.114,4.732,1.284,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60427,60427,0,60427,4645136.832,0.651,-0.005,-0.206,-0.731,0,0,0,0,0,0,0,27,38,0.000,103,0,157.207,5.230,139.660,28.100,-66.480,-0.051,0.269,1.301,1.136,4.732,1.916,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60444,60444,0,60444,4645141.832,0.653,-0.007,-0.211,-0.727,0,0,0,0,0,0,0,26,38,0.000,103,0,153.912,5.465,133.360,32.980,-69.400,-0.028,0.250,1.298,1.254,4.958,1.926,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60444,60444,0,60444,4645146.832,0.656,-0.008,-0.216,-0.724,0,0,0,0,0,0,0,26,38,0.000,103,0,149.437,5.771,127.320,38.160,-68.300,0.018,0.252,1.286,1.504,5.228,1.926,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60444,60444,0,60444,4645151.832,0.658,-0.009,-0.220,-0.720,0,0,0,0,0,0,0,27,38,0.000,103,0,145.839,6.060,124.040,41.100,-64.760,0.040,0.238,1.247,1.520,5.642,1.606,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60444,60444,0,60444,4645156.832,0.660,-0.010,-0.225,-0.717,0,0,0,0,0,0,0,28,38,0.000,103,0,146.436,6.066,124.640,43.780,-63.180,0.051,0.227,1.229,1.604,5.746,1.098,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60459,60459,0,60459,4645161.832,0.662,-0.011,-0.230,-0.713,0,0,0,0,0,0,0,26,38,0.000,103,0,147.018,6.146,125.380,45.740,-61.660,0.077,0.228,1.250,1.756,5.832,0.824,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60459,60459,0,60459,4645166.832,0.664,-0.012,-0.235,-0.710,0,0,0,0,0,0,0,29,38,0.000,103,0,146.452,6.546,124.580,48.840,-59.520,0.092,0.220,1.258,1.894,6.212,0.818,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60459,60459,0,60459,4645171.832,0.665,-0.013,-0.241,-0.707,0,0,0,0,0,0,0,28,38,0.000,103,0,148.013,6.822,125.060,51.720,-59.940,0.093,0.216,1.246,2.094,6.450,0.744,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60459,60459,0,60459,4645176.833,0.667,-0.014,-0.246,-0.703,0,0,0,0,0,0,0,29,38,0.000,103,0,151.059,6.857,126.280,54.160,-62.760,0.104,0.221,1.251,2.208,6.468,0.558,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60475,60475,0,60475,4645181.832,0.669,-0.015,-0.251,-0.700,0,0,0,0,0,0,0,30,38,0.000,103,0,153.924,7.062,127.020,56.240,-66.300,0.121,0.204,1.250,2.286,6.662,0.508,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60475,60475,0,60475,4645186.832,0.671,-0.015,-0.256,-0.696,0,0,0,0,0,0,0,30,38,0.000,103,0,153.768,7.323,125.620,56.780,-68.120,0.148,0.176,1.264,2.532,6.866,0.282,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60475,60475,0,60475,4645191.832,0.672,-0.016,-0.261,-0.692,0,0,0,0,0,0,0,29,38,0.000,103,0,148.966,7.794,119.700,56.160,-68.620,0.176,0.136,1.290,2.924,7.224,0.092,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60475,60475,0,60475,4645196.832,0.674,-0.016,-0.266,-0.689,0,0,0,0,0,0,0,28,38,0.000,103,0,142.587,8.369,112.560,55.260,-67.880,0.191,0.095,1.271,3.456,7.622,-0.072,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60491,60491,0,60491,4645201.832,0.676,-0.016,-0.271,-0.685,0,0,0,0,0,0,0,30,38,0.000,103,0,137.344,8.553,108.280,51.840,-66.720,0.200,0.036,1.235,3.844,7.622,-0.528,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60491,60491,0,60491,4645206.832,0.678,-0.017,-0.275,-0.682,0,0,0,0,0,0,0,30,38,0.000,103,0,132.178,8.904,104.260,46.100,-66.900,0.209,-0.003,1.246,4.320,7.698,-1.164,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645211.832,0.679,-0.017,-0.279,-0.678,0,0,0,0,0,0,0,29,38,0.000,103,0,130.591,9.115,103.160,42.380,-67.940,0.213,-0.041,1.218,4.796,7.630,-1.368,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645216.832,0.681,-0.018,-0.283,-0.675,0,0,0,0,0,0,0,30,38,0.000,103,0,129.266,9.448,103.220,34.680,-69.660,0.227,-0.056,1.222,5.110,7.732,-1.836,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645221.833,0.683,-0.019,-0.287,-0.671,0,0,0,0,0,0,0,31,38,0.000,103,0,129.731,9.638,104.020,28.940,-71.920,0.244,-0.082,1.233,5.346,7.764,-2.008,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645226.832,0.686,-0.019,-0.290,-0.667,0,0,0,0,0,0,0,28,38,0.000,103,0,129.595,10.009,103.640,22.300,-74.540,0.258,-0.092,1.258,5.696,7.934,-2.188,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645231.833,0.688,-0.020,-0.293,-0.664,0,0,0,0,0,0,0,35,38,0.000,103,0,127.471,10.353,100.160,15.340,-77.340,0.270,-0.086,1.294,5.984,8.160,-2.188,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60523,60523,0,60523,4645236.832,0.690,-0.021,-0.296,-0.660,0,0,0,0,0,0,0,30,38,0.000,103,0,124.844,10.645,93.760,9.180,-81.920,0.278,-0.075,1.319,6.184,8.426,-2.020,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645241.832,0.693,-0.022,-0.298,-0.656,0,0,0,0,0,0,0,35,38,0.000,103,0,122.264,10.840,84.960,1.980,-87.900,0.294,-0.077,1.333,6.290,8.614,-1.934,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645246.832,0.696,-0.023,-0.300,-0.652,0,0,0,0,0,0,0,35,38,0.000,103,0,121.293,11.076,75.440,-4.740,-94.860,0.316,-0.093,1.329,6.450,8.794,-1.934,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645251.832,0.699,-0.023,-0.302,-0.648,0,0,0,0,0,0,0,35,38,0.000,103,0,122.548,11.326,66.780,-11.400,-102.120,0.345,-0.114,1.312,6.650,8.902,-2.192,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645256.832,0.703,-0.023,-0.302,-0.644,0,0,0,0,0,0,0,33,38,0.000,103,0,125.956,11.577,59.520,-17.860,-109.560,0.376,-0.126,1.289,6.822,8.990,-2.582,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645261.832,0.706,-0.023,-0.303,-0.639,0,0,0,0,0,0,0,37,38,0.000,103,0,130.593,11.766,53.720,-24.040,-116.580,0.415,-0.127,1.268,6.856,9.084,-2.986,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60542,60542,0,60542,4645266.832,0.710,-0.023,-0.303,-0.635,0,0,0,0,0,0,0,39,38,0.000,103,0,134.946,12.004,48.220,-30.140,-122.380,0.458,-0.135,1.245,6.876,9.248,-3.360,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645271.832,0.714,-0.023,-0.303,-0.630,0,0,0,0,0,0,0,37,38,0.000,103,0,137.867,12.272,43.040,-35.620,-126.040,0.499,-0.138,1.230,6.876,9.434,-3.786,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645276.833,0.719,-0.023,-0.302,-0.626,0,0,0,0,0,0,0,45,38,0.000,103,0,140.561,12.539,39.140,-39.480,-129.100,0.542,-0.126,1.204,6.876,9.642,-4.122,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645281.832,0.723,-0.023,-0.302,-0.621,0,0,0,0,0,0,0,53,38,0.000,103,0,144.654,12.754,37.300,-45.640,-132.100,0.585,-0.131,1.179,6.762,9.840,-4.486,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645286.833,0.727,-0.023,-0.301,-0.617,0,0,0,0,0,0,0,54,38,0.000,103,0,146.466,13.044,36.500,-52.780,-131.660,0.636,-0.140,1.177,6.762,10.018,-4.906,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645291.832,0.731,-0.023,-0.300,-0.612,0,0,0,0,0,0,0,56,38,0.000,103,0,145.164,13.435,36.080,-59.240,-127.520,0.677,-0.115,1.178,6.822,10.336,-5.208,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60575,60575,0,60575,4645296.832,0.736,-0.024,-0.298,-0.608,0,0,0,0,0,0,0,59,38,0.000,103,0,142.208,13.712,34.800,-66.260,-120.920,0.708,-0.070,1.176,6.822,10.668,-5.260,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60588,60588,0,60588,4645301.832,0.739,-0.026,-0.297,-0.604,0,0,0,0,0,0,0,69,38,0.000,103,0,130.439,13.712,54.820,-81.700,-85.640,0.308,-0.455,1.363,6.822,10.668,-5.260,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60588,60588,0,60588,4645306.832,0.737,-0.043,-0.299,-0.605,0,0,0,0,0,0,0,108,38,0.000,103,0,391.489,13.208,287.360,-177.660,197.800,0.095,0.931,2.460,6.548,10.956,-3.398,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645311.832,0.739,-0.056,-0.295,-0.603,0,0,0,0,0,20,0,133,38,0.000,103,0,331.364,20.162,172.000,-268.420,90.380,0.364,1.319,3.832,9.440,13.538,11.580,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645316.832,0.740,-0.055,-0.276,-0.611,73,0,0,231,0,87,0,149,38,0.000,103,0,461.935,25.554,-339.040,-302.280,84.040,-0.596,0.369,3.323,9.440,13.538,19.510,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645321.833,0.742,-0.046,-0.252,-0.620,307,0,0,487,0,155,0,167,38,0.000,103,0,626.605,23.180,-559.980,-279.960,26.060,-0.341,1.046,2.099,9.440,8.220,19.510,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645326.832,0.742,-0.034,-0.230,-0.629,718,0,0,787,0,293,0,213,38,0.000,103,0,627.089,14.183,-595.820,-194.620,19.040,-0.272,1.263,1.416,0.532,7.128,12.250,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645331.833,0.740,-0.018,-0.217,-0.636,1039,0,0,995,0,401,0,265,38,0.000,103,0,486.194,10.559,-484.420,37.000,18.780,-0.540,1.054,0.598,-5.410,5.422,7.268,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60619,60619,0,60619,4645336.832,0.737,-0.008,-0.210,-0.643,1388,0,0,1240,0,527,0,348,38,0.000,103,0,338.206,7.472,-329.520,47.080,59.860,-0.518,0.504,-0.853,-7.424,-0.450,0.718,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60635,60635,0,60635,4645341.832,0.735,-0.000,-0.205,-0.647,1625,0,0,1398,0,681,0,407,38,0.000,103,0,223.917,15.011,-217.880,45.740,23.980,-0.530,0.505,-0.629,-7.424,-6.216,-11.470,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60635,60635,0,60635,4645346.832,0.735,0.001,-0.205,-0.646,1843,0,0,1527,0,765,0,468,38,0.000,103,0,22.900,14.717,-15.920,11.620,-11.660,-0.532,0.614,-0.321,-6.810,-6.216,-11.470,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60651,60651,0,60651,4645351.832,0.736,-0.001,-0.207,-0.645,1994,0,0,1635,0,857,0,496,38,0.000,103,0,73.812,11.967,71.000,-5.040,-19.540,-0.459,0.584,0.484,-6.796,-4.848,-8.574,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60651,60651,0,60651,4645356.833,0.736,-0.004,-0.208,-0.645,2163,0,0,1767,0,955,0,547,38,0.000,103,0,64.790,4.537,61.540,-13.420,15.180,-0.329,0.465,1.239,-3.812,-1.102,-2.200,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60651,60651,0,60651,4645361.832,0.735,-0.004,-0.207,-0.646,2329,0,0,1975,0,1000,0,597,38,0.000,103,0,48.853,4.223,-22.760,-16.340,40.020,-0.399,0.181,1.765,-0.064,2.734,3.218,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60651,60651,0,60651,4645366.833,0.730,-0.002,-0.202,-0.653,2533,0,0,2271,0,1017,0,615,38,0.000,103,0,230.548,6.018,-175.900,-17.020,148.060,-1.225,-1.332,1.369,4.288,2.734,3.218,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60667,60667,0,60667,4645371.832,0.726,0.003,-0.193,-0.660,2665,0,0,2457,0,1013,0,653,38,0.000,103,0,310.782,13.967,-271.900,-70.060,133.220,-1.525,-1.048,0.544,11.360,-7.590,2.904,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60667,60667,0,60667,4645376.832,0.727,0.007,-0.182,-0.662,2763,0,0,2603,0,1017,0,702,38,0.000,103,0,259.617,17.277,-225.760,-121.800,-39.980,-1.612,-0.625,-0.013,11.360,-12.878,-1.896,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60667,60667,0,60667,4645381.832,0.732,0.008,-0.175,-0.659,2831,0,0,2701,0,1035,0,747,38,0.000,103,0,214.246,14.983,-97.040,-128.460,-141.360,-0.907,0.107,0.021,5.664,-12.878,-5.154,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60667,60667,0,60667,4645386.832,0.738,0.006,-0.171,-0.653,2893,0,0,2786,0,1049,0,795,38,0.000,103,0,223.699,9.547,14.660,-121.860,-187.020,-0.399,-0.014,0.574,1.618,-7.872,-5.154,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60683,60683,0,60683,4645391.832,0.743,0.005,-0.168,-0.648,2939,0,0,2847,0,1081,0,843,38,0.000,103,0,180.193,4.032,37.660,-88.840,-152.180,0.143,-0.326,1.161,1.618,-1.498,-3.376,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60683,60683,0,60683,4645396.832,0.746,0.003,-0.166,-0.645,2971,0,0,2909,0,1125,0,880,38,0.000,103,0,113.380,8.185,12.040,-78.540,-80.880,0.391,-0.370,1.386,6.490,4.872,-1.064,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60699,60699,0,60699,4645401.833,0.747,0.002,-0.161,-0.645,3013,0,0,2954,0,1205,0,923,38,0.000,103,0,112.449,10.163,-41.680,-103.980,-9.780,0.313,-0.223,1.537,6.664,7.672,-0.094,0.000,0.000,1.009,1.111,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60699,60699,0,60699,4645406.832,0.746,0.001,-0.155,-0.647,3035,0,0,2987,0,1309,18,973,38,0.000,103,0,165.457,10.349,-112.720,-114.360,39.900,-0.067,-0.135,1.479,6.664,7.672,1.960,0.000,0.000,1.009,1.111,1,1904.000,1904.000,,0,0,0,7,255,0,250,0,0
baseline,60715,60715,0,60715,4645411.832,0.745,0.003,-0.147,-0.651,3051,0,0,3005,0,1414,99,1023,38,0.000,103,0,194.447,6.934,-158.140,-103.200,46.380,-0.384,-0.062,1.089,5.242,4.094,1.960,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60715,60715,0,60715,4645416.832,0.745,0.004,-0.140,-0.653,3067,0,0,3028,35,1559,137,1099,38,0.000,103,0,175.781,3.310,-142.820,-100.200,21.480,-0.476,-0.054,0.713,3.142,-0.026,1.042,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60715,60715,0,60715,4645421.832,0.745,0.004,-0.134,-0.653,3083,0,0,3037,344,1693,201,1275,38,0.000,103,0,119.378,1.967,-63.720,-99.460,-17.280,-0.272,0.067,0.976,1.966,-0.026,-0.048,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60715,60715,0,60715,4645426.832,0.748,0.002,-0.132,-0.650,3095,0,0,3055,665,1763,427,1419,38,0.000,104,0,109.331,1.667,13.140,-65.720,-86.380,-0.040,0.242,1.451,1.520,0.682,-0.048,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60731,60731,0,60731,4645431.832,0.750,0.003,-0.131,-0.648,3108,0,0,3069,917,1835,411,1581,38,0.000,104,0,78.092,4.972,-20.440,-29.820,-69.220,0.213,0.104,1.313,1.520,4.498,1.476,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60731,60731,0,60731,4645436.833,0.751,0.003,-0.129,-0.648,3117,0,0,3089,1108,1909,413,1693,38,0.000,104,0,44.184,6.439,-24.960,-29.400,-21.560,0.280,0.268,1.133,1.164,6.158,1.476,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60747,60747,0,60747,4645441.832,0.751,0.003,-0.127,-0.648,3127,0,0,3099,1252,1965,437,1775,38,0.000,104,0,51.655,6.244,-33.740,-33.860,19.580,-0.143,0.277,1.086,0.428,6.158,0.940,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,60747,60747,0,60747,4645446.832,0.750,0.004,-0.124,-0.649,3134,0,0,3107,1382,2024,467,1865,38,0.000,104,0,62.751,2.491,-52.660,-32.080,11.640,-0.561,0.118,0.902,0.428,2.430,0.340,0.000,0.000,1.009,1.111,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
