condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,444,444,0,444,241721.810,-0.939,0.127,0.061,-0.313,0,0,0,0,0,0,0,9,28,0.535,26,0,369.920,14.675,303.640,184.260,103.400,0.928,-0.869,1.441,5.904,-7.932,-10.844,1.316,0.098,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,465,465,0,465,241726.811,-0.938,0.140,0.063,-0.310,0,0,0,0,0,0,0,3,28,0.535,26,0,307.365,17.396,243.820,161.480,94.600,0.914,-0.902,2.337,5.330,-16.442,-1.964,1.332,0.106,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,465,465,0,465,241731.811,-0.938,0.147,0.067,-0.306,0,0,0,0,0,0,0,8,28,0.535,26,0,201.601,17.850,90.200,146.280,105.400,0.896,-0.357,2.087,5.330,-16.442,4.458,1.352,0.116,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,465,465,0,465,241736.811,-0.939,0.152,0.071,-0.301,0,0,0,0,0,0,0,4,28,0.535,26,0,184.781,18.009,55.160,143.180,102.960,0.907,0.167,1.168,8.262,-15.368,4.458,1.378,0.128,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,465,465,0,465,241741.811,-0.938,0.160,0.074,-0.297,0,0,0,0,0,0,0,5,28,0.535,26,0,220.711,12.131,141.280,133.540,104.500,0.870,0.041,0.932,8.978,-7.774,-2.476,1.402,0.136,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,466,466,0,466,241746.811,-0.937,0.171,0.076,-0.294,0,0,0,0,0,0,0,6,28,0.535,26,0,269.292,12.175,210.380,131.580,104.620,0.773,-0.409,1.318,8.978,-7.774,-2.680,1.424,0.140,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,466,466,0,466,241751.811,-0.936,0.181,0.078,-0.290,0,0,0,0,0,0,0,1,28,0.535,26,0,247.195,14.046,191.340,122.980,96.800,0.670,-0.613,1.761,6.218,-12.306,-2.680,1.442,0.144,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,241756.811,-0.936,0.189,0.080,-0.287,0,0,0,0,0,0,0,3,28,0.535,26,0,194.776,15.947,135.420,110.280,86.240,0.685,-0.544,1.709,5.396,-15.006,0.076,1.460,0.146,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,475,475,0,475,241761.811,-0.935,0.195,0.082,-0.284,0,0,0,0,0,0,0,9,28,0.535,26,0,164.496,15.880,106.920,94.960,81.300,0.735,-0.580,1.379,5.196,-15.006,0.076,1.476,0.152,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,499,499,0,499,241766.811,-0.935,0.201,0.083,-0.281,0,0,0,0,0,0,0,6,28,0.535,26,0,159.242,15.337,112.300,80.560,79.100,0.753,-0.778,1.082,5.196,-14.072,-3.194,1.492,0.156,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,499,499,0,499,241771.811,-0.934,0.208,0.083,-0.279,0,0,0,0,0,0,0,10,28,0.535,26,0,163.851,16.016,129.380,67.620,74.400,0.721,-0.948,0.943,3.876,-14.072,-6.594,1.504,0.158,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,500,500,0,500,241776.811,-0.933,0.215,0.083,-0.277,0,0,0,0,0,0,0,24,28,0.535,26,0,170.235,16.952,146.960,56.880,64.400,0.692,-0.995,0.953,2.526,-14.504,-8.404,1.512,0.160,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,500,500,0,500,241781.811,-0.931,0.222,0.083,-0.276,0,0,0,0,0,0,0,21,28,0.535,26,0,174.506,17.172,160.080,46.740,51.400,0.698,-0.999,1.093,2.268,-14.802,-8.404,1.522,0.162,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,501,501,0,501,241786.811,-0.930,0.229,0.082,-0.276,0,0,0,0,0,0,0,17,28,0.535,26,0,167.206,17.557,158.060,37.760,39.360,0.727,-1.008,1.299,2.268,-15.616,-7.696,1.532,0.162,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,501,501,0,501,241791.811,-0.928,0.236,0.081,-0.275,0,0,0,0,0,0,0,20,28,0.535,26,0,143.689,18.317,137.440,30.260,29.000,0.776,-0.991,1.454,2.682,-16.952,-6.398,1.544,0.162,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241796.811,-0.927,0.240,0.081,-0.275,0,0,0,0,0,0,0,12,28,0.535,26,0,110.643,19.037,105.820,23.920,21.720,0.832,-0.913,1.543,3.316,-17.928,-5.478,1.552,0.162,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241801.811,-0.926,0.243,0.081,-0.275,0,0,0,0,0,0,0,17,28,0.535,26,0,77.372,19.039,73.660,21.280,10.380,0.807,-0.894,1.522,4.110,-17.928,-4.916,1.558,0.158,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241806.811,-0.926,0.246,0.081,-0.276,0,0,0,0,0,0,0,23,28,0.535,26,0,54.522,18.975,50.460,19.400,-7.080,0.835,-0.878,1.459,4.264,-17.824,-4.916,1.562,0.152,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241811.811,-0.925,0.247,0.082,-0.277,0,0,0,0,0,0,0,29,28,0.535,26,0,41.059,18.853,33.180,16.220,-17.940,0.879,-0.833,1.428,4.324,-17.494,-5.542,1.568,0.148,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241816.811,-0.925,0.247,0.083,-0.278,0,0,0,0,0,0,0,27,28,0.535,26,0,28.539,18.705,13.420,11.280,-22.520,0.879,-0.757,1.446,4.858,-17.192,-5.542,1.574,0.146,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,539,539,0,539,241821.811,-0.924,0.247,0.083,-0.278,0,0,0,0,0,0,0,28,28,0.535,26,0,26.277,18.398,-10.520,4.680,-23.620,0.843,-0.672,1.393,5.270,-16.784,-5.386,1.582,0.142,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,555,555,0,555,241826.811,-0.925,0.245,0.084,-0.279,0,0,0,0,0,0,0,31,28,0.535,26,0,44.247,17.443,-32.600,-4.340,-29.600,0.800,-0.605,1.328,5.306,-15.746,-5.308,1.586,0.138,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,555,555,0,555,241831.811,-0.925,0.243,0.084,-0.280,0,0,0,0,0,0,0,30,28,0.535,26,0,61.155,16.534,-48.600,-14.900,-34.000,0.770,-0.557,1.226,5.306,-14.732,-5.308,1.592,0.136,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,555,555,0,555,241836.811,-0.925,0.240,0.084,-0.281,0,0,0,0,0,0,0,36,28,0.535,26,0,71.974,15.721,-58.060,-24.740,-34.600,0.750,-0.523,1.139,5.198,-13.684,-5.734,1.598,0.132,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,555,555,0,555,241841.811,-0.926,0.237,0.084,-0.283,0,0,0,0,0,0,0,30,28,0.535,26,0,78.695,15.135,-62.460,-34.000,-33.700,0.699,-0.493,1.074,5.108,-12.860,-6.132,1.604,0.130,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,571,571,0,571,241846.811,-0.926,0.233,0.083,-0.284,0,0,0,0,0,0,0,31,28,0.535,26,0,82.580,14.352,-62.880,-41.640,-33.640,0.644,-0.463,1.040,4.780,-12.064,-6.132,1.612,0.128,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,571,571,0,571,241851.811,-0.927,0.230,0.083,-0.285,0,0,0,0,0,0,0,31,28,0.535,26,0,83.964,13.691,-60.860,-46.160,-34.860,0.603,-0.419,1.006,4.448,-11.424,-6.096,1.618,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,587,587,0,587,241856.811,-0.927,0.228,0.082,-0.286,0,0,0,0,0,0,0,39,28,0.535,26,0,71.221,13.583,-41.820,-48.720,-30.820,0.453,-0.533,1.251,4.312,-11.424,-5.950,1.626,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,587,587,0,587,241861.811,-0.925,0.238,0.074,-0.286,0,0,0,0,0,0,0,47,28,0.535,26,0,299.769,13.521,275.740,-78.140,87.880,0.247,0.447,3.983,4.312,-12.250,-3.762,1.632,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,587,587,0,587,241866.811,-0.927,0.233,0.069,-0.286,0,0,0,30,0,0,0,52,28,0.535,26,0,180.062,30.674,-100.780,-144.480,37.300,-0.322,0.287,5.313,4.768,-20.004,22.760,1.642,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,587,587,0,587,241871.811,-0.935,0.207,0.072,-0.279,28,0,0,247,0,39,0,56,28,0.535,26,0,648.053,31.129,-640.760,-83.500,49.260,-0.398,1.226,2.543,7.128,-20.004,22.760,1.648,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,603,603,0,603,241876.811,-0.942,0.181,0.073,-0.274,199,0,0,396,0,100,0,53,28,0.535,26,0,624.780,18.623,-612.740,-120.180,21.360,-0.106,1.450,-0.352,6.982,-2.038,17.144,1.658,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,603,603,0,603,241881.811,-0.945,0.170,0.072,-0.272,389,0,0,679,0,135,0,61,28,0.535,26,0,252.489,14.238,-235.120,-90.640,15.920,-0.482,0.253,-1.218,6.982,9.542,-7.932,1.666,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,619,619,0,619,241886.811,-0.946,0.168,0.069,-0.270,656,0,0,809,0,205,0,67,28,0.535,26,0,98.136,15.521,-51.640,-72.400,41.500,-0.187,-0.258,-0.217,-2.590,9.542,-11.964,1.674,0.126,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,619,619,0,619,241891.811,-0.946,0.167,0.066,-0.271,856,0,0,978,0,281,0,69,28,0.535,26,0,68.174,12.241,12.800,-66.720,5.680,-0.199,-0.046,1.474,-2.590,-0.066,-11.964,1.680,0.124,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241896.811,-0.947,0.162,0.065,-0.269,1071,0,0,1159,0,332,0,93,28,0.535,26,0,123.676,4.367,-113.840,-44.760,18.240,0.109,0.572,1.604,0.776,-2.644,3.388,1.688,0.124,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241901.811,-0.949,0.156,0.064,-0.266,1303,0,0,1261,0,395,0,121,28,0.535,26,0,178.680,9.004,-161.020,-57.020,52.420,0.012,1.286,1.628,6.742,-2.644,5.350,1.694,0.122,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241906.811,-0.952,0.146,0.064,-0.262,1465,0,0,1391,0,482,0,147,28,0.535,26,0,257.513,9.053,-249.340,-41.280,49.380,-0.305,0.783,1.242,6.742,2.806,5.350,1.702,0.122,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241911.811,-0.955,0.135,0.064,-0.258,1819,0,0,1751,0,555,0,159,28,0.535,26,0,264.299,6.372,-250.740,-53.780,63.960,-1.096,-0.534,0.563,3.978,2.806,4.112,1.708,0.120,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241916.811,-0.958,0.124,0.062,-0.252,2044,0,0,2075,0,553,0,149,28,0.535,26,0,307.484,10.726,-269.980,-98.520,109.320,-1.427,-1.685,0.590,-10.248,-1.634,-2.712,1.712,0.116,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241921.810,-0.960,0.113,0.060,-0.250,2290,0,0,2295,0,557,0,186,28,0.535,26,0,253.871,14.004,-229.680,-107.920,7.140,-1.079,-0.868,-0.406,-13.308,-1.634,-4.042,1.718,0.114,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241926.811,-0.960,0.110,0.056,-0.252,2432,0,0,2453,0,555,0,243,28,0.535,26,0,129.139,15.841,-41.340,-111.280,-50.840,-0.625,0.286,-0.109,-13.308,-1.144,-8.516,1.724,0.110,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241931.811,-0.959,0.110,0.051,-0.256,2568,0,0,2599,0,548,0,265,28,0.535,26,0,129.648,9.234,35.260,-107.440,-63.420,0.040,-0.152,1.252,-3.382,-1.144,-8.516,1.728,0.104,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241936.811,-0.959,0.107,0.047,-0.257,2629,0,0,2652,0,553,0,282,28,0.535,26,0,113.991,5.423,-28.160,-109.940,-10.680,0.046,-0.541,1.719,0.768,-5.262,1.064,1.730,0.098,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,651,651,0,651,241941.811,-0.961,0.101,0.044,-0.256,2701,0,0,2743,0,570,0,309,28,0.535,26,0,176.016,6.368,-136.480,-109.080,21.360,-0.122,-0.083,1.428,1.192,-5.262,3.382,1.732,0.092,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,667,667,0,667,241946.811,-0.962,0.093,0.041,-0.255,2745,0,0,2797,0,598,0,347,28,0.535,26,0,183.135,5.506,-148.880,-106.520,5.180,-0.378,0.077,0.734,0.768,-4.276,3.382,1.734,0.086,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,667,667,0,667,241951.811,-0.962,0.088,0.038,-0.256,2789,0,0,2833,0,631,0,393,28,0.535,26,0,145.481,4.868,-102.860,-99.620,-25.700,-0.143,-0.501,0.660,-1.160,-4.276,-2.016,1.738,0.080,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,683,683,0,683,241956.811,-0.962,0.084,0.035,-0.256,2838,0,0,2903,0,677,0,435,28,0.535,26,0,117.757,7.047,-62.880,-97.120,-21.920,-0.001,-0.833,0.757,-2.148,-5.168,-4.282,1.742,0.072,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,683,683,0,683,241961.811,-0.962,0.081,0.031,-0.257,2871,0,0,2932,0,729,0,521,28,0.535,26,0,97.813,7.905,-33.400,-91.500,-8.920,0.094,-0.446,0.898,-2.148,-6.288,-4.282,1.744,0.068,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,683,683,0,683,241966.811,-0.963,0.080,0.028,-0.257,2891,0,0,2943,0,783,0,565,28,0.535,26,0,84.922,6.778,-17.280,-83.140,-0.920,0.070,-0.061,1.113,0.340,-6.288,-2.506,1.750,0.064,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,683,683,0,683,241971.811,-0.963,0.077,0.025,-0.257,2951,0,0,3000,0,842,0,601,28,0.535,26,0,85.066,4.038,-35.840,-76.920,5.920,0.022,-0.042,1.205,2.012,-3.494,0.226,1.754,0.060,0.413,0.588,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,699,699,0,699,241976.811,-0.963,0.074,0.023,-0.256,2973,0,0,3027,0,921,0,631,28,0.535,26,0,98.625,4.038,-63.120,-74.480,13.980,-0.069,-0.214,1.048,2.012,-3.494,0.226,1.758,0.054,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,699,699,0,699,241981.811,-0.964,0.071,0.020,-0.256,2975,0,0,3021,0,967,0,657,28,0.535,26,0,99.301,3.853,-63.860,-74.100,17.080,-0.162,-0.363,0.768,0.186,-3.840,-0.256,1.762,0.052,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,715,715,0,715,241986.811,-0.964,0.068,0.017,-0.255,3017,0,0,3048,11,1053,0,691,28,0.535,26,0,82.141,5.094,-34.020,-73.860,11.600,-0.207,-0.309,0.701,-1.668,-3.840,-2.902,1.768,0.048,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,715,715,0,715,241991.811,-0.964,0.067,0.014,-0.255,3043,0,0,3069,71,1123,0,757,28,0.535,26,0,75.786,4.551,-10.880,-74.660,7.140,-0.169,-0.145,0.880,-1.668,-3.084,-2.902,1.772,0.044,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,241996.811,-0.965,0.066,0.011,-0.255,3039,0,0,3067,134,1210,0,855,28,0.535,26,0,73.255,2.959,-11.480,-72.160,5.240,-0.060,-0.052,1.126,-0.622,-2.484,-1.482,1.778,0.040,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,242001.811,-0.964,0.065,0.010,-0.256,3084,0,0,3109,238,1337,0,943,28,0.535,26,0,46.279,2.777,-5.020,-42.860,-16.720,0.245,-0.109,1.579,0.960,-2.484,0.786,1.782,0.036,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,242006.811,-0.964,0.063,0.010,-0.256,3097,0,0,3119,403,1415,0,1081,28,0.535,26,0,43.754,4.572,-39.020,-10.500,-16.780,0.323,0.143,1.165,3.658,-2.628,0.786,1.788,0.034,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,242011.811,-0.965,0.062,0.009,-0.256,3119,0,0,3130,611,1509,0,1215,28,0.535,26,0,31.422,5.828,-17.280,-25.220,7.260,0.337,0.458,0.974,5.152,-2.628,0.716,1.792,0.030,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,242016.811,-0.965,0.062,0.008,-0.255,3135,0,0,3135,715,1557,0,1275,28,0.535,26,0,27.131,5.216,7.060,-8.320,24.840,-0.041,0.201,1.140,5.152,-0.384,0.716,1.798,0.026,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,747,747,0,747,242021.811,-0.965,0.061,0.008,-0.255,3141,0,0,3163,796,1623,0,1335,28,0.535,26,0,26.725,2.655,-21.800,-10.760,11.100,-0.396,-0.075,1.271,2.306,-0.384,1.258,1.802,0.024,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242026.811,-0.965,0.059,0.009,-0.256,3145,0,0,3162,869,1689,0,1386,28,0.535,26,0,60.252,1.548,-47.260,-3.800,-37.180,-0.361,0.160,1.094,-0.618,-0.384,1.366,1.806,0.020,0.413,0.588,1,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242031.811,-0.964,0.058,0.009,-0.259,3148,0,0,3177,922,1751,0,1445,38,0.535,27,0,76.121,1.535,-31.140,7.060,-69.100,0.020,0.274,0.995,-0.618,0.330,1.366,1.812,0.016,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242036.811,-0.964,0.057,0.010,-0.260,3155,0,25,3175,993,1798,0,1471,38,0.535,27,0,49.287,3.110,-18.140,7.060,-45.280,0.236,0.061,1.084,3.092,0.330,0.018,1.814,0.012,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242041.811,-0.964,0.055,0.011,-0.260,3176,0,47,3208,1041,1821,0,1527,38,0.535,27,0,32.274,4.071,-30.960,6.160,-6.720,0.094,-0.106,1.132,3.092,-2.648,0.018,1.818,0.006,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242046.811,-0.964,0.053,0.012,-0.260,3174,0,75,3228,1069,1870,0,1575,38,0.535,27,0,47.013,3.327,-46.640,5.600,1.900,-0.188,-0.076,1.001,2.014,-2.648,0.018,1.820,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,765,765,0,765,242051.811,-0.964,0.051,0.013,-0.261,3189,0,120,3223,1123,1897,0,1595,38,0.535,27,0,47.215,1.613,-39.860,8.600,-23.800,-0.247,-0.019,0.884,-0.308,-1.578,-0.134,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,788,788,0,788,242056.811,-0.964,0.050,0.013,-0.262,3183,0,151,3223,1158,1917,0,1609,38,0.535,27,0,48.530,1.928,-21.980,9.640,-42.180,-0.052,-0.142,0.904,-0.308,-1.578,-1.064,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,788,788,0,788,242061.811,-0.963,0.050,0.014,-0.263,3200,18,199,3240,1203,1949,0,1635,38,0.535,27,0,28.138,2.810,-13.260,7.980,-23.500,0.091,-0.239,0.970,0.438,-2.528,-1.146,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,788,788,0,788,242066.811,-0.964,0.049,0.014,-0.263,3212,42,233,3251,1253,1977,0,1661,38,0.535,27,0,18.033,3.376,-16.440,5.240,5.240,-0.034,-0.186,0.992,0.490,-3.138,-1.146,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,788,788,0,788,242071.811,-0.964,0.048,0.015,-0.262,3208,91,263,3247,1285,1991,0,1673,38,0.535,27,0,19.675,3.238,-17.600,3.520,8.060,-0.212,-0.124,0.950,0.490,-3.138,-0.632,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,798,798,0,798,242076.811,-0.964,0.047,0.015,-0.262,3223,111,303,3259,1326,2029,0,1691,38,0.535,27,0,13.927,1.936,-10.700,4.820,-7.500,-0.229,-0.107,0.944,-0.728,-1.686,-0.612,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,798,798,0,798,242081.811,-0.963,0.047,0.016,-0.263,3227,139,317,3272,1344,2043,0,1702,38,0.535,27,0,17.062,1.934,-5.020,4.260,-15.740,-0.116,-0.153,0.973,-0.728,-1.686,-0.608,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,811,811,0,811,242086.811,-0.963,0.047,0.016,-0.263,3223,139,330,3263,1363,2055,0,1709,38,0.535,27,0,8.730,2.488,-5.820,3.660,-5.380,-0.065,-0.191,0.991,-0.026,-2.412,-0.608,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,811,811,0,811,242091.811,-0.964,0.047,0.016,-0.263,3247,153,368,3279,1388,2083,0,1725,38,0.535,27,0,9.836,2.660,-8.000,2.300,5.240,-0.135,-0.186,0.973,-0.026,-2.592,-0.598,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242096.811,-0.964,0.046,0.016,-0.263,3232,168,377,3283,1407,2080,0,1747,38,0.535,27,0,6.920,2.682,-5.940,1.580,3.180,-0.201,-0.149,0.955,-0.340,-2.592,-0.598,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242101.811,-0.964,0.046,0.016,-0.263,3229,171,393,3275,1422,2083,0,1738,38,0.535,27,0,4.856,2.147,-1.840,1.700,-4.160,-0.171,-0.141,0.968,-0.412,-2.020,-0.598,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242106.811,-0.964,0.046,0.016,-0.263,3240,188,407,3288,1443,2098,0,1755,38,0.535,27,0,4.602,2.128,-0.740,1.520,-4.280,-0.112,-0.148,0.991,-0.412,-2.020,-0.526,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242111.811,-0.964,0.045,0.016,-0.263,3251,185,419,3284,1467,2104,0,1779,38,0.535,27,0,2.336,2.348,-1.780,1.200,0.920,-0.115,-0.138,0.996,0.072,-2.308,-0.428,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242116.811,-0.964,0.045,0.017,-0.263,3255,189,419,3286,1463,2129,0,1787,38,0.535,27,0,3.367,2.338,-2.280,1.140,2.200,-0.147,-0.119,0.990,0.072,-2.308,-0.364,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,845,845,0,845,242121.811,-0.964,0.045,0.017,-0.263,3249,209,410,3284,1480,2120,0,1790,38,0.535,27,1,1.970,2.004,-1.240,1.340,-0.740,-0.152,-0.100,0.988,-0.010,-1.976,-0.336,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,859,859,0,859,242126.811,-0.964,0.044,0.017,-0.263,3244,203,409,3284,1472,2125,0,1800,38,0.535,27,1,3.332,1.796,0.480,1.640,-2.860,-0.127,-0.084,1.007,-0.010,-1.768,-0.316,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,859,859,0,859,242131.811,-0.964,0.044,0.017,-0.263,3254,213,411,3288,1471,2122,0,1802,38,0.535,27,1,3.112,1.798,0.240,2.060,-2.320,-0.113,-0.067,1.026,0.290,-1.766,-0.168,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,859,859,0,859,242136.811,-0.964,0.044,0.017,-0.263,3232,211,407,3285,1469,2112,0,1810,38,0.535,27,1,3.126,1.786,-1.180,2.500,-1.460,-0.125,-0.041,1.029,0.516,-1.710,0.004,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,859,859,0,859,242141.811,-0.964,0.044,0.017,-0.263,3225,201,383,3262,1481,2125,0,1789,38,0.535,27,1,3.885,1.512,-1.840,2.620,-2.200,-0.141,-0.028,1.022,0.516,-1.420,0.066,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,875,875,0,875,242146.811,-0.964,0.044,0.017,-0.263,3253,207,391,3277,1467,2116,0,1799,38,0.535,27,1,4.506,1.297,-1.780,2.500,-3.300,-0.147,-0.027,1.024,0.474,-1.204,0.086,0.000,0.000,0.413,0.588,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
