condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,L_q0,L_q1,L_q2,L_q3,L_heel1,L_mid1,L_fore1,L_heel2,L_fore3,L_mid2,L_fore4,L_fore2,L_cadence,L_speed,L_steps,L_zupt,L_gyroNorm,L_accH,L_gyro_x,L_gyro_y,L_gyro_z,L_acc_x,L_acc_y,L_acc_z,L_nav_ax,L_nav_ay,L_nav_az,L_stepVel,L_stepVelj,L_stepDispRaw,L_stepDispZUPT,L_gaitEvent,L_stepTimeMs,L_stepDeviationMs,L_baselineMs,L_motorMode,L_motorActive,L_motorAlignment,L_motorRegionMask,L_motorAmplitude,L_motorIntervalMs,L_motorDurationMs,L_motorPhaseMs,L_motorCycleMs
baseline,86969,86969,0,86969,588672.807,0.436,-0.140,-0.021,0.889,2743,256,1265,3022,2256,2373,1052,2515,56,1.332,149,1,15.871,1.837,-2.313,-12.688,-9.250,-0.277,0.266,1.010,1.380,-1.088,0.534,0.000,0.000,1.155,1.279,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588677.825,0.436,-0.140,-0.021,0.889,2715,283,1333,3003,2299,2359,1114,2532,56,1.332,149,1,20.814,1.826,-5.938,-13.500,-14.688,-0.252,0.221,1.004,1.380,-1.070,0.534,0.000,0.000,1.155,1.279,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588682.852,0.435,-0.139,-0.021,0.889,2672,293,1403,2989,2315,2372,1172,2543,56,1.332,149,1,24.424,1.413,-9.000,-14.000,-17.875,-0.243,0.190,1.003,0.916,-0.972,0.462,0.000,0.000,1.155,1.279,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588687.823,0.434,-0.138,-0.021,0.890,2624,307,1496,2976,2341,2379,1268,2555,56,1.332,149,1,28.071,1.146,-12.563,-14.750,-20.313,-0.242,0.148,0.989,0.648,-0.854,0.404,0.000,0.000,1.155,1.279,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588692.848,0.433,-0.137,-0.021,0.890,2587,313,1563,2965,2365,2379,1355,2577,56,1.354,149,0,30.685,0.725,-13.938,-15.250,-22.688,-0.239,0.124,0.980,0.364,-0.584,0.228,0.000,0.000,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588697.824,0.433,-0.137,-0.022,0.891,2523,343,1645,2939,2409,2376,1432,2601,56,1.354,149,0,33.238,0.595,-15.750,-15.625,-24.750,-0.234,0.127,0.991,0.198,-0.520,0.210,0.004,0.002,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,86986,86986,0,86986,588702.811,0.432,-0.136,-0.022,0.892,2488,363,1719,2923,2438,2364,1487,2600,56,1.354,149,0,36.354,0.595,-17.688,-15.563,-27.688,-0.218,0.143,1.004,0.198,-0.520,0.210,0.008,0.006,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588707.823,0.431,-0.134,-0.023,0.892,2440,393,1805,2905,2489,2368,1561,2611,56,1.354,149,0,39.711,0.842,-22.063,-15.438,-29.188,-0.201,0.127,1.009,0.194,-0.762,0.300,0.014,0.010,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588712.848,0.430,-0.133,-0.024,0.893,2380,399,1878,2891,2507,2367,1636,2635,56,1.354,149,0,42.223,0.819,-26.500,-15.000,-29.250,-0.204,0.102,0.994,0.014,-0.762,0.300,0.018,0.014,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588717.818,0.429,-0.132,-0.025,0.893,2334,405,1961,2864,2522,2376,1707,2633,56,1.354,149,0,43.902,0.626,-28.125,-15.375,-30.000,-0.218,0.093,0.979,-0.026,-0.608,0.148,0.022,0.016,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588722.808,0.428,-0.131,-0.026,0.894,2268,405,2057,2848,2575,2379,1774,2653,56,1.354,149,0,46.959,0.434,-29.188,-16.000,-33.125,-0.228,0.087,0.976,-0.026,-0.432,0.038,0.024,0.020,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588727.818,0.426,-0.130,-0.027,0.895,2195,415,2125,2815,2587,2387,1840,2666,56,1.354,149,0,49.201,0.336,-30.188,-17.250,-34.813,-0.222,0.074,0.976,-0.026,-0.334,0.024,0.028,0.022,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87032,87032,0,87032,588732.850,0.425,-0.128,-0.028,0.896,2135,421,2195,2798,2619,2382,1929,2679,56,1.354,149,0,53.224,0.310,-31.625,-18.063,-38.813,-0.242,0.056,0.980,-0.068,-0.302,0.024,0.032,0.024,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588737.820,0.424,-0.127,-0.029,0.896,2069,439,2260,2752,2657,2395,1980,2707,56,1.354,149,0,58.341,0.121,-32.313,-19.188,-44.625,-0.251,0.008,0.985,-0.072,-0.058,0.078,0.034,0.028,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588742.845,0.422,-0.125,-0.030,0.897,1976,443,2315,2721,2666,2389,2042,2717,56,1.354,149,0,58.757,0.356,-30.250,-19.063,-46.625,-0.191,0.007,0.956,-0.342,-0.058,0.078,0.036,0.028,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588747.822,0.420,-0.124,-0.031,0.898,1867,440,2387,2679,2694,2383,2121,2725,56,1.354,149,0,53.747,0.381,-27.125,-20.375,-41.688,-0.191,0.076,1.004,-0.342,-0.114,0.124,0.038,0.030,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588752.807,0.419,-0.122,-0.032,0.899,1772,440,2437,2647,2718,2383,2171,2747,56,1.354,149,0,53.817,0.595,-30.938,-21.375,-38.500,-0.239,0.111,1.028,-0.154,-0.540,0.198,0.042,0.032,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588757.823,0.418,-0.121,-0.033,0.900,1683,432,2477,2603,2752,2387,2219,2763,56,1.354,149,0,60.922,0.861,-33.375,-21.813,-46.063,-0.271,0.104,1.033,0.386,-0.540,0.548,0.042,0.032,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87051,87051,0,87051,588762.816,0.416,-0.119,-0.034,0.901,1566,429,2535,2553,2779,2378,2281,2771,56,1.354,149,0,69.949,0.939,-38.313,-23.438,-53.625,-0.235,0.096,1.046,0.386,-0.532,0.670,0.044,0.032,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87065,87065,0,87065,588767.822,0.414,-0.117,-0.036,0.902,1433,419,2584,2489,2821,2385,2333,2783,56,1.354,149,0,74.559,0.908,-43.000,-24.250,-55.875,-0.178,0.072,1.011,0.304,-0.532,0.670,0.046,0.032,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87065,87065,0,87065,588772.809,0.412,-0.116,-0.037,0.903,1293,395,2641,2415,2823,2373,2392,2797,56,1.354,149,0,72.596,0.591,-41.250,-24.875,-54.313,-0.167,0.023,0.988,-0.118,-0.532,0.230,0.046,0.032,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87080,87080,0,87080,588777.821,0.410,-0.114,-0.038,0.904,1175,379,2677,2365,2846,2363,2432,2811,56,1.354,149,0,66.171,0.674,-37.875,-26.000,-47.625,-0.161,0.001,0.977,-0.462,-0.490,-0.026,0.048,0.034,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87080,87080,0,87080,588782.852,0.409,-0.112,-0.039,0.905,1036,363,2706,2281,2879,2351,2472,2827,56,1.354,149,0,60.373,0.673,-34.125,-27.250,-41.688,-0.184,0.038,0.996,-0.462,-0.488,-0.026,0.050,0.036,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87096,87096,0,87096,588787.824,0.407,-0.110,-0.040,0.906,883,357,2734,2182,2899,2345,2529,2852,56,1.354,149,0,58.281,0.525,-31.063,-28.313,-40.375,-0.182,0.064,0.999,-0.172,-0.488,0.088,0.052,0.038,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87096,87096,0,87096,588792.811,0.406,-0.108,-0.041,0.906,763,328,2763,2083,2931,2337,2555,2848,56,1.354,149,0,55.960,0.700,-29.125,-29.375,-37.688,-0.168,0.049,1.004,-0.122,-0.680,0.114,0.054,0.040,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87096,87096,0,87096,588797.822,0.405,-0.106,-0.041,0.907,595,293,2781,1929,2957,2319,2605,2865,56,1.354,149,0,51.068,0.695,-26.500,-32.063,-29.625,-0.190,0.062,1.028,0.044,-0.680,0.138,0.058,0.044,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87096,87096,0,87096,588802.848,0.404,-0.105,-0.042,0.908,443,239,2821,1782,2957,2295,2643,2879,56,1.354,149,0,52.588,0.817,-27.063,-33.938,-29.688,-0.221,0.131,1.053,0.112,-0.696,0.412,0.062,0.046,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588807.837,0.403,-0.103,-0.042,0.908,324,212,2829,1677,2981,2285,2688,2901,56,1.354,149,0,55.850,1.431,-26.938,-36.625,-32.438,-0.192,0.156,1.067,0.820,-0.922,0.724,0.066,0.048,1.115,1.327,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588812.842,0.402,-0.101,-0.043,0.909,211,170,2846,1507,2991,2263,2749,2907,56,1.354,149,0,53.455,1.722,-25.250,-39.125,-26.250,-0.167,0.122,1.090,0.820,-1.288,0.796,0.068,0.050,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588817.823,0.402,-0.098,-0.043,0.909,141,136,2860,1303,3019,2224,2764,2918,56,1.354,149,0,53.070,1.679,-26.188,-41.750,-19.688,-0.144,0.128,1.101,0.430,-1.312,0.956,0.072,0.052,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588822.811,0.401,-0.096,-0.043,0.910,60,107,2891,1135,3028,2217,2809,2937,56,1.354,149,0,51.616,1.677,-23.750,-44.125,-12.375,-0.163,0.094,1.129,0.358,-1.288,1.012,0.076,0.054,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588827.815,0.402,-0.094,-0.042,0.910,41,85,2901,983,3045,2185,2827,2932,56,1.354,149,0,50.154,2.019,-14.500,-47.875,3.625,-0.186,0.144,1.250,0.358,-1.476,1.330,0.082,0.056,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87128,87128,0,87128,588832.848,0.402,-0.092,-0.042,0.910,30,69,2904,883,3061,2141,2847,2951,56,1.354,149,0,59.763,2.999,-29.375,-50.688,11.813,-0.122,0.242,1.263,0.636,-1.476,2.532,0.088,0.060,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87144,87144,0,87144,588837.811,0.403,-0.089,-0.043,0.910,18,43,2912,779,3063,2107,2879,2963,56,1.354,149,0,70.755,2.999,-48.125,-50.063,13.563,-0.155,0.063,1.119,0.636,-1.476,2.532,0.096,0.066,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87144,87144,0,87144,588842.850,0.405,-0.086,-0.043,0.909,6,27,2923,731,3097,2060,2903,2957,56,1.354,149,0,77.029,2.190,-23.688,-57.563,45.375,-0.332,-0.050,1.158,0.456,-0.934,1.928,0.106,0.070,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87144,87144,0,87144,588847.816,0.407,-0.083,-0.043,0.908,0,21,2941,695,3097,2018,2933,2973,56,1.354,149,0,83.466,2.241,-19.938,-64.938,48.500,-0.488,-0.145,1.288,0.456,1.048,1.928,0.114,0.076,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87144,87144,0,87144,588852.850,0.409,-0.080,-0.043,0.908,0,0,2943,659,3119,1949,2969,2968,56,1.354,149,0,84.655,3.892,-37.438,-70.375,28.500,-0.417,-0.235,1.233,0.456,2.644,2.820,0.124,0.080,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87160,87160,0,87160,588857.807,0.410,-0.076,-0.044,0.908,0,0,2942,589,3120,1872,2975,2981,56,1.354,149,0,91.284,3.878,-52.688,-72.875,15.688,-0.256,-0.265,1.045,-0.314,2.644,2.820,0.130,0.086,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87160,87160,0,87160,588862.807,0.411,-0.073,-0.044,0.908,0,0,2939,503,3123,1787,3006,2972,56,1.354,149,0,89.307,2.286,-31.313,-78.000,30.188,-0.223,-0.125,0.982,-0.370,2.130,0.742,0.130,0.090,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87160,87160,0,87160,588867.843,0.413,-0.069,-0.043,0.907,0,0,2944,407,3132,1680,3031,2976,56,1.354,149,0,96.270,1.381,-9.625,-85.813,42.563,-0.260,0.070,1.067,-0.370,1.104,0.742,0.126,0.094,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87160,87160,0,87160,588872.808,0.415,-0.066,-0.041,0.907,0,0,2949,351,3141,1611,3022,2979,56,1.354,149,0,98.863,1.560,-3.188,-89.500,41.875,-0.283,0.126,1.209,1.290,0.060,0.876,0.120,0.098,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87176,87176,0,87176,588877.832,0.417,-0.062,-0.039,0.906,0,0,2943,283,3155,1501,3064,2983,56,1.354,149,0,104.837,2.731,-7.313,-94.375,45.063,-0.311,0.063,1.269,1.520,0.060,2.268,0.114,0.100,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87176,87176,0,87176,588882.811,0.419,-0.058,-0.038,0.905,0,0,2943,199,3169,1369,3075,2973,56,1.354,149,0,113.059,3.226,-12.750,-100.875,49.438,-0.335,-0.022,1.257,1.520,0.382,2.820,0.108,0.106,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87192,87192,0,87192,588887.842,0.421,-0.054,-0.037,0.905,0,0,2891,139,3197,1227,3069,2969,56,1.354,149,0,117.182,3.259,-17.938,-106.000,46.625,-0.337,-0.082,1.240,1.108,1.200,2.820,0.108,0.114,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87192,87192,0,87192,588892.807,0.423,-0.050,-0.036,0.904,0,0,2931,87,3175,1083,3099,2977,56,1.354,149,0,120.079,3.240,-19.063,-110.313,43.438,-0.318,-0.114,1.158,0.766,1.690,2.656,0.108,0.124,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87192,87192,0,87192,588897.835,0.425,-0.045,-0.034,0.904,0,0,2891,42,3193,905,3101,2953,56,1.354,149,0,121.874,2.800,-11.563,-113.938,41.688,-0.264,-0.075,1.202,0.530,1.690,2.168,0.108,0.134,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87192,87192,0,87192,588902.851,0.427,-0.041,-0.032,0.903,0,0,2687,3,3192,759,3115,2935,56,1.354,149,0,116.087,2.665,-9.125,-108.688,39.750,-0.375,-0.009,1.136,0.530,1.870,1.824,0.108,0.144,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588907.839,0.428,-0.036,-0.030,0.902,0,0,2907,0,3191,615,3141,2921,56,1.354,149,0,137.438,3.004,-1.250,-130.938,41.750,-0.284,0.035,1.239,1.622,1.302,2.168,0.104,0.154,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588912.851,0.430,-0.031,-0.028,0.902,0,0,2907,0,3208,501,3131,2908,56,1.354,149,0,140.513,3.157,-3.188,-135.500,37.063,-0.315,0.034,1.212,1.806,1.316,2.230,0.102,0.166,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588917.849,0.432,-0.025,-0.025,0.901,0,0,2893,0,3195,384,3147,2889,56,1.354,149,0,146.154,3.144,-2.688,-141.938,34.750,-0.255,0.021,1.251,1.622,1.028,2.490,0.102,0.180,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588922.818,0.433,-0.020,-0.022,0.901,0,0,2872,0,3197,275,3159,2861,56,1.354,149,0,154.562,3.035,-6.000,-149.125,40.188,-0.263,-0.042,1.224,1.502,1.316,2.286,0.106,0.192,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588927.837,0.435,-0.014,-0.020,0.900,0,0,2855,0,3213,177,3167,2834,56,1.354,149,0,163.264,3.114,-0.875,-156.938,45.000,-0.289,-0.048,1.218,1.366,1.614,2.286,0.108,0.206,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588932.808,0.437,-0.008,-0.016,0.899,0,0,2829,0,3213,147,3167,2805,56,1.354,149,0,169.133,3.318,0.938,-163.688,42.563,-0.336,0.028,1.338,1.366,1.980,2.286,0.114,0.220,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588937.841,0.439,-0.001,-0.013,0.898,0,0,2807,0,3200,89,3168,2742,56,1.354,149,0,174.118,4.540,-1.250,-169.188,41.125,-0.362,0.059,1.440,2.342,1.982,3.346,0.122,0.236,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588942.809,0.441,0.006,-0.010,0.898,0,0,2772,0,3209,71,3177,2688,56,1.354,149,0,180.141,5.579,-5.125,-174.563,44.188,-0.413,0.113,1.477,2.860,2.130,4.290,0.134,0.254,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588947.808,0.443,0.014,-0.006,0.897,0,0,2727,0,3229,39,3176,2635,56,1.354,149,0,211.582,6.066,-1.063,-206.063,48.000,-0.419,0.203,1.443,3.722,2.130,4.290,0.148,0.274,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87240,87240,0,87240,588952.808,0.444,0.022,-0.002,0.896,0,0,2671,0,3200,5,3192,2557,56,1.354,149,0,216.099,6.817,7.250,-212.063,40.938,-0.365,0.333,1.819,4.590,2.110,4.578,0.166,0.296,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87259,87259,0,87259,588957.810,0.446,0.031,0.002,0.894,0,0,2621,0,3212,0,3192,2471,56,1.354,149,0,242.565,9.628,-16.313,-236.000,53.625,-0.361,0.397,1.955,5.600,1.206,7.738,0.188,0.322,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87259,87259,0,87259,588962.810,0.449,0.042,0.005,0.892,0,0,2549,0,3214,0,3179,2411,56,1.354,149,0,256.510,11.066,-33.938,-244.625,69.313,-0.502,0.474,2.097,6.400,1.206,8.946,0.214,0.350,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87259,87259,0,87259,588967.846,0.452,0.053,0.008,0.890,0,0,2475,0,3193,0,3187,2275,56,1.354,149,0,278.296,13.001,-57.938,-261.500,75.563,-0.641,0.602,2.112,8.206,2.196,9.842,0.248,0.384,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87273,87273,0,87273,588972.819,0.454,0.065,0.010,0.888,0,0,2341,0,3179,0,3173,2147,56,1.354,149,0,299.374,14.588,-73.500,-282.563,66.188,-0.748,0.679,2.082,10.370,2.902,9.842,0.288,0.428,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87273,87273,0,87273,588977.852,0.456,0.079,0.013,0.886,0,0,2194,0,3167,0,3173,2019,56,1.354,149,0,317.544,15.788,-83.250,-301.563,54.438,-0.724,0.813,2.235,11.922,3.204,9.842,0.338,0.478,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87273,87273,0,87273,588982.814,0.457,0.093,0.015,0.884,0,0,2005,0,3159,0,3146,1871,56,1.354,149,0,342.512,17.133,-104.375,-322.250,50.750,-0.680,0.933,2.262,13.454,3.204,10.112,0.398,0.538,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87273,87273,0,87273,588987.811,0.459,0.109,0.018,0.882,0,0,1834,0,3115,0,3123,1701,56,1.354,149,0,364.450,18.169,-110.563,-343.313,52.313,-0.726,0.994,2.438,14.664,3.204,10.238,0.464,0.604,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87288,87288,0,87288,588992.816,0.459,0.126,0.019,0.879,0,0,1661,0,3103,0,3081,1553,56,1.354,149,0,391.832,19.985,-138.188,-363.938,44.563,-0.897,1.072,2.597,16.210,3.278,11.220,0.538,0.678,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,588997.808,0.458,0.144,0.021,0.877,0,0,1562,0,3019,0,3043,1397,56,1.354,149,0,416.618,22.245,-165.125,-382.375,9.688,-0.931,1.247,2.607,18.660,4.554,11.220,0.620,0.760,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,589002.843,0.456,0.162,0.022,0.875,0,0,1453,0,2972,0,2965,1213,56,1.354,149,0,435.556,23.839,-172.313,-399.750,-14.750,-1.017,0.964,2.772,20.218,4.856,11.660,0.712,0.852,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,589007.849,0.454,0.182,0.023,0.872,0,0,1338,0,2893,0,2886,1099,56,1.354,149,0,465.579,24.947,-206.063,-417.063,-19.000,-1.217,1.106,2.930,20.900,7.514,11.362,0.814,0.954,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,589012.824,0.449,0.203,0.022,0.870,0,0,1212,0,2781,0,2727,982,56,1.354,149,0,497.211,27.661,-246.063,-428.313,-56.750,-1.271,1.154,2.826,23.590,8.918,11.362,0.924,1.066,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,589017.849,0.442,0.225,0.023,0.868,0,0,1052,0,2635,0,2564,871,56,1.354,149,0,515.665,27.308,-236.875,-440.813,-124.438,-1.048,0.686,2.912,23.590,9.064,10.348,1.034,1.180,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87321,87321,0,87321,589022.823,0.434,0.246,0.024,0.866,0,0,799,0,2486,0,2300,742,56,1.354,149,0,533.177,25.794,-238.938,-458.250,-131.125,-0.779,0.250,2.967,21.146,10.540,10.348,1.140,1.290,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589027.840,0.426,0.269,0.024,0.863,0,0,541,0,2261,0,2065,662,56,1.354,149,0,557.704,23.535,-269.688,-477.875,-99.688,-0.674,-0.037,2.560,17.664,11.610,10.348,1.242,1.394,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589032.846,0.421,0.293,0.024,0.858,0,0,337,0,1987,0,1723,507,56,1.354,149,0,561.863,20.181,-268.125,-490.438,-57.188,-0.524,-0.208,1.898,14.254,11.610,8.326,1.336,1.494,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589037.842,0.416,0.315,0.026,0.853,0,0,181,0,1655,0,1299,389,56,1.354,149,0,545.524,14.735,-190.625,-509.688,-38.438,-0.402,-0.430,1.476,10.004,10.334,3.200,1.420,1.582,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589042.811,0.414,0.336,0.033,0.845,0,0,20,0,1270,0,697,279,56,1.354,149,0,539.266,12.069,-85.125,-532.500,-2.250,-0.209,-0.592,1.515,6.256,10.190,1.640,1.494,1.662,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589047.807,0.413,0.356,0.041,0.837,0,0,16,0,875,0,229,215,56,1.354,149,0,516.197,11.876,-40.188,-514.625,-2.375,-0.156,0.342,2.061,6.256,9.960,1.640,1.564,1.738,1.115,1.327,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589052.851,0.412,0.375,0.047,0.829,0,0,6,0,431,0,0,152,56,1.354,149,0,500.506,16.071,-62.313,-495.250,36.750,-0.289,0.819,2.421,14.488,6.160,3.228,1.642,1.818,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589057.847,0.412,0.395,0.047,0.820,0,0,0,0,107,0,0,100,56,1.354,149,0,505.021,21.809,-167.938,-465.313,101.625,-0.543,1.189,2.272,20.780,5.778,3.228,1.730,1.908,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589062.822,0.411,0.416,0.043,0.810,0,0,0,0,0,0,0,60,56,1.354,149,0,528.615,21.885,-281.625,-430.125,122.938,-1.019,0.944,1.820,21.066,5.778,-1.340,1.824,2.004,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87354,87354,0,87354,589067.808,0.408,0.436,0.036,0.801,0,0,0,9,0,0,0,25,56,1.354,149,0,531.526,23.746,-327.125,-402.250,117.063,-1.520,1.025,1.250,21.066,7.506,-7.986,1.918,2.100,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87368,87368,0,87368,589072.827,0.403,0.455,0.028,0.793,0,0,0,40,0,0,0,59,56,1.354,149,0,523.393,26.351,-367.000,-361.000,94.500,-1.417,1.401,0.666,19.328,7.506,-16.262,2.008,2.192,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87368,87368,0,87368,589077.809,0.395,0.472,0.021,0.788,0,0,0,18,0,0,0,75,56,1.354,149,0,467.036,27.184,-360.500,-296.438,-16.938,-0.850,1.319,-0.140,17.244,1.932,-20.926,2.084,2.268,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87368,87368,0,87368,589082.818,0.388,0.482,0.021,0.785,0,0,0,44,0,0,0,75,56,1.354,149,0,288.926,22.960,-177.625,-211.000,-86.063,-0.110,-0.324,0.044,9.248,1.932,-20.926,2.140,2.324,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,87386,87386,0,87386,589087.807,0.386,0.486,0.020,0.784,0,0,0,75,0,0,0,80,56,1.354,149,0,127.438,9.838,-73.750,-102.000,-19.938,-0.438,-1.196,0.810,-0.386,3.028,-9.352,2.180,2.368,1.115,1.327,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
