condition_phase,condition_phase_elapsed_ms,condition_elapsed_ms,is_stimulation_on,t_ms,device_t_ms,R_q0,R_q1,R_q2,R_q3,R_heel1,R_mid1,R_fore1,R_heel2,R_fore3,R_mid2,R_fore4,R_fore2,R_cadence,R_speed,R_steps,R_zupt,R_gyroNorm,R_accH,R_gyro_x,R_gyro_y,R_gyro_z,R_acc_x,R_acc_y,R_acc_z,R_nav_ax,R_nav_ay,R_nav_az,R_prevStrideVelRaw,R_prevStrideVelZUPT,R_prevStrideDispRaw,R_prevStrideDispZUPT,R_gaitEvent,R_stepTimeMs,R_stepDeviationMs,R_baselineMs,R_motorMode,R_motorActive,R_motorAlignment,R_motorRegionMask,R_motorAmplitude,R_motorIntervalMs,R_motorDurationMs,R_motorPhaseMs,R_motorCycleMs
baseline,55761,55761,0,55761,121300.314,-0.452,0.228,-0.490,-0.710,613,851,1716,1445,2857,2536,1207,2565,50,1.442,49,0,21.234,1.043,20.438,3.438,4.625,0.102,0.887,0.563,-0.742,0.613,0.402,0.120,0.280,0.914,1.399,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55761,55761,0,55761,121305.344,-0.452,0.228,-0.489,-0.710,519,831,1749,1327,2870,2531,1285,2597,50,1.442,49,0,21.137,1.049,20.813,1.750,3.250,0.105,0.887,0.559,-0.809,0.551,0.379,0.124,0.290,0.914,1.399,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55761,55761,0,55761,121310.314,-0.453,0.228,-0.488,-0.710,425,843,1779,1223,2887,2539,1391,2588,50,1.442,49,0,20.717,1.021,20.563,-0.375,2.500,0.102,0.883,0.559,-0.809,0.527,0.332,0.126,0.300,0.914,1.399,2,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55761,55761,0,55761,121315.352,-0.453,0.227,-0.488,-0.711,344,819,1800,1103,2907,2511,1483,2618,50,1.442,49,0,19.399,1.013,19.188,-2.625,1.125,0.094,0.887,0.555,-0.801,0.527,0.328,0.130,0.310,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121320.357,-0.453,0.227,-0.487,-0.711,293,790,1849,1035,2917,2495,1577,2611,50,1.442,49,0,18.358,0.976,18.000,-3.563,0.563,0.082,0.898,0.555,-0.715,0.578,0.328,0.134,0.318,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121325.315,-0.453,0.228,-0.487,-0.712,179,791,1881,921,2909,2505,1659,2641,50,1.442,49,0,17.891,0.957,17.563,-3.125,1.375,0.074,0.910,0.539,-0.602,0.621,0.410,0.136,0.328,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121330.355,-0.453,0.228,-0.486,-0.712,153,748,1901,804,2949,2509,1747,2633,50,1.442,49,0,17.243,0.839,17.125,-1.188,1.625,0.063,0.918,0.516,-0.387,0.621,0.410,0.138,0.338,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121335.350,-0.452,0.229,-0.486,-0.712,85,722,1935,685,2964,2458,1854,2663,50,1.442,49,0,17.601,0.750,17.438,0.625,2.313,0.055,0.934,0.500,-0.129,0.598,0.434,0.142,0.346,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121340.313,-0.452,0.230,-0.487,-0.711,69,703,1978,597,2973,2457,1945,2659,50,1.442,49,0,18.927,0.726,18.313,2.625,4.000,0.055,0.949,0.484,0.098,0.559,0.453,0.144,0.356,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55789,55789,0,55789,121345.321,-0.452,0.231,-0.487,-0.711,52,663,2013,509,2989,2423,2043,2682,50,1.442,49,0,21.162,0.711,19.750,3.938,6.500,0.063,0.949,0.492,0.113,0.477,0.516,0.148,0.366,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121350.314,-0.452,0.232,-0.487,-0.711,41,638,2035,383,3005,2409,2116,2679,50,1.442,49,0,23.665,0.716,21.750,5.188,7.750,0.074,0.945,0.500,0.113,0.418,0.570,0.150,0.376,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121355.352,-0.452,0.232,-0.487,-0.710,7,573,2063,301,3021,2410,2189,2711,50,1.442,49,0,24.379,0.717,22.688,4.313,7.813,0.074,0.945,0.508,-0.008,0.418,0.582,0.154,0.386,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121360.356,-0.451,0.233,-0.488,-0.710,0,479,2079,253,3036,2364,2269,2701,50,1.442,49,0,24.113,0.707,23.000,0.875,7.188,0.066,0.941,0.492,-0.008,0.418,0.570,0.158,0.396,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121365.353,-0.451,0.234,-0.488,-0.710,0,431,2105,172,3049,2341,2331,2733,50,1.442,49,0,21.988,0.699,20.625,-3.875,6.563,0.035,0.961,0.469,0.016,0.426,0.555,0.160,0.406,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121370.313,-0.450,0.236,-0.489,-0.709,0,379,2147,136,3061,2311,2364,2735,50,1.442,49,0,21.138,0.861,17.563,-9.063,7.500,0.016,0.973,0.449,0.395,0.547,0.535,0.164,0.418,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121375.314,-0.448,0.238,-0.490,-0.709,0,279,2171,75,3077,2299,2440,2760,50,1.442,49,0,21.972,1.031,17.063,-10.625,8.875,-0.012,0.984,0.418,0.621,0.625,0.535,0.168,0.428,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121380.314,-0.447,0.240,-0.491,-0.709,0,220,2203,33,3089,2255,2479,2751,50,1.442,49,0,22.238,1.335,15.625,-11.375,11.000,-0.035,1.008,0.410,1.004,0.699,0.535,0.174,0.438,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121385.347,-0.445,0.242,-0.491,-0.708,0,157,2215,5,3099,2198,2527,2781,50,1.442,49,0,23.757,1.498,14.625,-10.500,15.500,-0.043,1.023,0.434,1.066,0.832,0.645,0.178,0.448,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121390.355,-0.445,0.243,-0.491,-0.708,0,107,2271,0,3113,2111,2577,2797,50,1.442,49,0,26.195,1.685,12.875,-7.625,21.500,-0.027,1.035,0.500,1.066,0.957,0.887,0.180,0.458,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55841,55841,0,55841,121395.341,-0.445,0.243,-0.490,-0.709,0,34,2301,0,3117,2059,2637,2807,50,1.442,49,0,29.313,1.749,13.438,-5.625,25.438,-0.008,1.023,0.590,0.492,1.070,1.293,0.184,0.468,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121400.313,-0.446,0.243,-0.490,-0.709,0,5,2334,0,3130,1971,2659,2797,50,1.442,49,0,32.031,2.023,15.438,-6.188,27.375,0.016,1.059,0.637,-0.301,1.215,1.590,0.188,0.476,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121405.349,-0.446,0.242,-0.489,-0.709,0,0,2349,0,3140,1901,2714,2830,50,1.442,49,0,35.366,2.431,19.125,-5.750,29.188,0.055,1.047,0.633,-0.609,1.215,2.016,0.192,0.486,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121410.313,-0.447,0.241,-0.489,-0.709,0,0,2399,0,3159,1811,2747,2814,50,1.442,49,0,38.749,2.352,25.000,-5.313,29.125,0.074,1.078,0.605,-0.609,0.871,2.098,0.196,0.498,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121415.353,-0.448,0.241,-0.490,-0.708,0,0,2427,0,3155,1723,2786,2845,50,1.442,49,0,42.740,2.338,27.188,-4.813,32.625,0.109,1.094,0.602,-0.559,0.594,2.191,0.202,0.510,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121420.345,-0.450,0.239,-0.490,-0.707,0,0,2463,0,3143,1620,2812,2852,50,1.442,49,0,54.158,2.318,39.875,-2.500,36.563,0.145,1.016,0.699,-0.559,0.508,2.191,0.208,0.522,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55865,55865,0,55865,121425.312,-0.451,0.238,-0.491,-0.706,0,0,2473,0,3174,1489,2840,2857,50,1.442,49,0,63.334,2.388,54.563,-9.813,30.625,0.102,1.027,0.633,-0.980,0.508,2.117,0.214,0.536,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55897,55897,0,55897,121430.359,-0.450,0.238,-0.493,-0.705,0,0,2531,0,3179,1367,2866,2844,50,1.442,49,0,60.377,2.209,49.625,-23.813,24.813,0.066,1.063,0.547,-0.980,0.563,1.898,0.220,0.550,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55897,55897,0,55897,121435.347,-0.450,0.238,-0.494,-0.705,0,0,2543,0,3183,1244,2871,2867,50,1.442,49,0,60.755,2.004,42.688,-29.938,31.188,0.039,1.074,0.582,-0.164,0.621,1.898,0.226,0.564,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55897,55897,0,55897,121440.313,-0.450,0.238,-0.494,-0.705,0,0,2591,0,3171,1087,2916,2851,50,1.442,49,0,66.152,2.151,46.938,-31.000,34.813,0.000,1.035,0.645,-0.164,0.961,1.918,0.234,0.580,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55897,55897,0,55897,121445.326,-0.449,0.238,-0.495,-0.705,0,0,2599,0,3179,958,2935,2875,50,1.442,49,0,66.269,2.580,46.063,-35.125,32.188,-0.047,1.066,0.617,-0.164,1.617,2.004,0.242,0.596,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121450.349,-0.447,0.239,-0.496,-0.705,0,0,2629,0,3209,773,2954,2891,50,1.442,49,0,68.710,2.687,43.688,-37.625,37.375,-0.066,1.117,0.566,-0.094,1.766,2.023,0.250,0.612,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121455.345,-0.446,0.240,-0.496,-0.705,0,0,2653,0,3235,583,2969,2875,50,1.442,49,0,69.654,2.981,39.375,-36.875,44.063,-0.086,1.141,0.578,0.559,1.879,2.246,0.260,0.628,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121460.354,-0.446,0.240,-0.497,-0.705,0,0,2699,0,3217,440,2983,2893,50,1.442,49,0,70.742,3.195,33.625,-37.813,49.438,-0.102,1.176,0.645,0.559,1.949,2.469,0.268,0.644,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121465.352,-0.446,0.240,-0.497,-0.705,0,0,2725,0,3221,325,2975,2869,50,1.442,49,0,75.956,3.857,34.063,-38.563,55.875,-0.094,1.191,0.695,0.285,2.316,3.070,0.278,0.662,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121470.314,-0.445,0.240,-0.497,-0.705,0,0,2765,0,3223,211,2984,2843,50,1.442,49,0,81.203,4.116,38.625,-38.563,60.125,-0.078,1.230,0.688,0.059,2.316,3.402,0.286,0.678,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55940,55940,0,55940,121475.313,-0.445,0.240,-0.498,-0.705,0,0,2767,0,3227,149,2995,2858,50,1.442,49,0,88.254,4.473,43.625,-40.750,65.000,-0.086,1.266,0.719,0.012,2.438,3.750,0.296,0.694,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55941,55941,0,55941,121480.313,-0.445,0.240,-0.499,-0.704,0,0,2787,0,3229,83,3029,2845,50,1.442,49,0,102.497,4.822,53.188,-50.375,71.688,-0.098,1.289,0.695,0.059,2.438,4.160,0.304,0.714,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55941,55941,0,55941,121485.340,-0.444,0.240,-0.502,-0.703,0,0,2805,0,3235,0,3035,2837,50,1.442,49,0,114.336,4.831,61.438,-58.375,76.750,-0.098,1.305,0.629,0.293,2.438,4.160,0.314,0.734,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55941,55941,0,55941,121490.358,-0.443,0.240,-0.505,-0.701,0,0,2823,0,3231,0,3037,2795,50,1.442,49,0,125.916,4.873,71.500,-66.125,79.813,-0.145,1.316,0.609,0.832,2.457,4.125,0.326,0.754,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55941,55941,0,55941,121495.314,-0.441,0.241,-0.508,-0.700,0,0,2839,0,3235,0,3043,2804,50,1.442,49,0,140.899,4.963,80.063,-77.063,86.625,-0.164,1.320,0.574,1.176,2.535,4.102,0.340,0.778,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55941,55941,0,55941,121500.313,-0.439,0.241,-0.512,-0.698,0,0,2851,0,3236,0,3045,2787,50,1.442,49,0,153.141,4.987,87.563,-84.750,92.750,-0.188,1.305,0.559,1.461,2.648,3.965,0.354,0.802,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55964,55964,0,55964,121505.346,-0.437,0.241,-0.516,-0.696,0,0,2860,0,3235,0,3045,2760,50,1.442,49,0,163.274,4.896,91.688,-89.938,100.813,-0.180,1.293,0.531,1.551,2.766,3.730,0.372,0.826,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55964,55964,0,55964,121510.314,-0.435,0.241,-0.520,-0.695,0,0,2872,0,3232,0,3043,2733,50,1.442,49,0,171.538,4.776,94.938,-92.438,108.938,-0.191,1.277,0.555,1.551,2.832,3.520,0.390,0.852,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55964,55964,0,55964,121515.355,-0.434,0.241,-0.523,-0.693,0,0,2879,0,3229,0,3036,2709,50,1.442,49,0,177.373,4.803,94.813,-91.813,118.500,-0.184,1.254,0.578,1.340,3.070,3.441,0.410,0.878,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55964,55964,0,55964,121520.313,-0.433,0.239,-0.527,-0.691,0,0,2890,0,3227,0,3031,2669,50,1.442,49,0,183.436,4.804,95.188,-89.688,128.625,-0.172,1.254,0.641,0.977,3.207,3.441,0.432,0.906,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121525.356,-0.433,0.237,-0.529,-0.690,0,0,2897,0,3225,0,3027,2653,50,1.442,49,0,187.892,4.990,89.813,-88.875,139.063,-0.152,1.270,0.711,0.391,3.496,3.539,0.456,0.936,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121530.317,-0.434,0.235,-0.531,-0.689,0,0,2899,0,3222,0,3015,2611,50,1.442,49,0,192.388,5.445,82.125,-92.563,147.313,-0.164,1.309,0.828,-0.148,3.754,3.941,0.482,0.968,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121535.351,-0.435,0.231,-0.532,-0.688,0,0,2895,0,3211,0,3001,2551,50,1.442,49,0,200.276,6.517,76.813,-103.375,153.375,-0.199,1.398,0.934,-0.820,4.449,4.691,0.512,1.002,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121540.314,-0.435,0.228,-0.534,-0.688,0,0,2891,0,3199,0,2986,2501,50,1.442,49,0,216.650,7.877,84.250,-115.813,162.563,-0.285,1.531,1.004,-0.820,5.262,5.805,0.544,1.038,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121545.331,-0.435,0.225,-0.537,-0.687,0,0,2875,0,3183,0,2975,2427,50,1.442,49,0,246.744,9.566,81.375,-136.938,188.438,-0.383,1.734,1.004,-0.652,6.371,7.105,0.586,1.080,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,55990,55990,0,55990,121550.314,-0.436,0.220,-0.539,-0.686,0,0,2839,0,3179,0,2985,2327,50,1.442,49,0,258.819,11.357,74.938,-151.188,196.250,-0.328,1.770,1.184,-0.652,7.188,8.770,0.636,1.128,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121555.349,-0.439,0.213,-0.540,-0.686,0,0,2831,0,3148,0,2951,2217,50,1.442,49,0,274.846,12.465,101.000,-137.375,215.563,-0.180,1.750,1.742,-0.730,7.762,9.727,0.700,1.184,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121560.313,-0.445,0.205,-0.540,-0.684,0,0,2787,0,3117,0,2933,2071,50,1.442,49,0,300.614,16.102,146.063,-108.875,239.125,0.063,1.516,2.477,-5.500,9.523,11.762,0.776,1.250,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121565.348,-0.453,0.197,-0.539,-0.682,0,0,2723,0,3083,0,2920,1887,50,1.442,49,0,306.619,21.457,172.438,-86.875,238.188,0.223,1.387,3.125,-12.762,11.570,12.793,0.862,1.326,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121570.321,-0.460,0.189,-0.538,-0.680,0,0,2642,0,3023,0,2907,1623,50,1.442,49,0,300.298,27.293,184.375,-91.438,218.688,0.277,1.453,3.453,-18.531,13.801,14.527,0.956,1.410,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121575.355,-0.465,0.183,-0.539,-0.678,0,0,2529,0,2957,0,2893,1343,50,1.442,49,0,312.860,29.177,207.938,-116.125,202.875,0.234,1.676,3.328,-18.531,15.168,16.668,1.050,1.500,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121580.314,-0.468,0.178,-0.542,-0.675,0,0,2379,0,2856,0,2874,919,50,1.442,49,0,359.968,29.482,257.063,-154.500,199.063,0.090,1.820,3.012,-18.086,15.168,17.664,1.140,1.590,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121585.343,-0.469,0.173,-0.548,-0.671,0,0,2173,0,2717,0,2851,459,50,1.442,49,0,410.723,27.318,303.938,-198.563,192.063,-0.047,1.855,2.719,-14.289,15.168,17.664,1.224,1.678,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121590.313,-0.468,0.170,-0.555,-0.666,0,0,1955,0,2555,0,2825,223,50,1.442,49,0,452.921,24.979,341.625,-227.188,191.875,-0.164,1.801,2.473,-11.328,15.184,16.281,1.302,1.760,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121595.335,-0.466,0.168,-0.563,-0.661,0,0,1741,0,2363,0,2781,141,50,1.442,49,0,479.491,22.885,362.688,-244.000,197.063,-0.277,1.770,2.281,-9.285,15.301,14.262,1.374,1.836,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56040,56040,0,56040,121600.313,-0.464,0.165,-0.573,-0.655,0,0,1563,0,2131,0,2707,86,50,1.442,49,0,479.183,21.265,360.000,-230.000,217.063,-0.113,1.828,1.848,-7.648,15.301,12.633,1.438,1.908,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56061,56061,0,56061,121605.348,-0.464,0.164,-0.582,-0.647,0,0,1375,0,1843,0,2580,47,50,1.442,49,0,462.857,17.883,355.750,-180.313,234.875,-0.008,1.887,1.625,-5.113,12.430,11.797,1.494,1.970,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56061,56061,0,56061,121610.314,-0.464,0.163,-0.591,-0.639,0,0,1179,0,1509,0,2392,35,50,1.442,49,0,462.258,16.400,355.625,-168.813,242.313,0.043,1.930,1.418,-3.953,10.863,11.633,1.540,2.024,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56061,56061,0,56061,121615.353,-0.463,0.162,-0.603,-0.630,0,0,942,0,1200,0,2235,0,50,1.442,49,0,461.310,15.192,350.125,-177.750,242.125,0.133,1.973,1.109,-2.715,9.793,11.293,1.580,2.072,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56061,56061,0,56061,121620.312,-0.461,0.160,-0.613,-0.621,0,0,746,0,870,0,2067,0,50,1.442,49,0,465.342,13.500,346.375,-202.313,235.875,0.184,1.906,1.051,-1.293,7.926,10.852,1.616,2.118,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121625.314,-0.458,0.157,-0.625,-0.612,0,0,567,0,604,0,1906,0,50,1.442,49,0,485.615,12.811,352.875,-242.375,229.250,0.188,1.844,1.012,-1.293,7.777,10.098,1.652,2.160,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121630.312,-0.454,0.153,-0.636,-0.605,0,0,357,0,411,0,1727,0,50,1.442,49,0,511.275,12.172,361.938,-285.688,220.875,0.227,1.637,1.168,-1.500,7.777,9.242,1.690,2.204,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121635.357,-0.451,0.147,-0.645,-0.599,0,0,277,0,306,0,1553,0,50,1.442,49,0,511.061,12.069,360.813,-304.313,195.938,0.219,1.414,1.477,-3.824,8.527,7.637,1.726,2.246,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121640.313,-0.447,0.142,-0.652,-0.596,0,0,215,0,187,0,1309,0,50,1.442,49,0,505.600,13.842,350.438,-319.000,176.250,0.078,1.379,1.613,-6.965,10.367,5.969,1.756,2.282,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121645.329,-0.442,0.138,-0.660,-0.592,0,0,101,0,121,0,1080,0,50,1.442,49,0,489.951,13.983,339.625,-312.188,165.063,0.047,1.484,1.246,-6.965,11.012,5.074,1.782,2.312,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56090,56090,0,56090,121650.314,-0.434,0.138,-0.671,-0.585,0,0,76,0,75,0,887,0,50,1.442,49,0,467.352,12.820,341.625,-267.313,173.938,0.000,1.664,0.555,-4.164,11.012,5.074,1.806,2.342,0.914,1.399,3,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121655.351,-0.427,0.140,-0.683,-0.576,0,0,41,0,23,0,627,0,50,1.442,49,0,434.698,9.378,340.188,-195.438,187.188,0.004,1.609,0.305,1.582,7.734,5.063,1.834,2.374,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121660.315,-0.425,0.140,-0.689,-0.570,0,0,5,0,0,0,317,0,50,1.442,49,0,414.104,9.126,336.500,-147.625,190.938,0.059,1.375,0.684,1.582,7.734,4.578,1.866,2.410,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121665.313,-0.426,0.139,-0.694,-0.564,0,0,0,0,0,0,83,0,50,1.442,49,0,402.730,7.263,337.063,-126.313,180.625,0.223,1.070,0.762,-1.141,6.551,2.922,1.896,2.444,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121670.315,-0.429,0.137,-0.697,-0.558,0,0,0,0,0,0,0,0,50,1.442,49,0,368.239,7.556,322.313,-104.000,144.563,0.383,0.785,0.695,-3.676,6.551,0.820,1.928,2.478,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121675.357,-0.434,0.134,-0.701,-0.550,0,0,0,0,0,0,0,0,50,1.442,49,0,344.023,6.609,325.000,-77.875,81.625,0.516,0.449,0.531,-4.906,4.293,-1.086,1.962,2.514,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56140,56140,0,56140,121680.314,-0.439,0.133,-0.701,-0.546,0,0,0,0,0,0,0,0,50,1.442,49,0,341.361,6.806,330.000,-86.938,-8.313,0.406,0.164,0.684,-5.418,2.141,-3.520,1.998,2.552,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121685.355,-0.441,0.134,-0.702,-0.543,0,0,0,0,0,0,0,0,50,1.442,49,0,426.397,9.325,398.688,-123.625,-87.063,0.293,0.078,0.668,-6.441,2.141,-6.395,2.038,2.592,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121690.313,-0.438,0.140,-0.703,-0.542,0,0,0,0,0,0,0,0,50,1.442,49,0,506.234,10.334,461.938,-153.625,-138.875,0.113,0.086,0.777,-6.441,2.492,-7.688,2.072,2.630,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121695.334,-0.425,0.155,-0.708,-0.542,0,0,0,0,0,0,0,0,50,1.442,49,0,576.650,10.860,515.313,-215.125,-143.875,-0.297,0.449,0.582,-6.320,4.348,-7.688,2.100,2.658,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121700.317,-0.415,0.164,-0.714,-0.540,0,0,0,0,0,0,0,0,50,1.442,49,0,547.306,8.619,495.188,-214.438,-91.375,0.012,0.371,0.332,-1.746,4.348,-7.234,2.116,2.678,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121705.341,-0.412,0.173,-0.719,-0.533,0,0,0,0,0,0,0,0,50,1.442,49,0,618.139,8.130,607.625,-110.188,-27.313,0.012,0.160,0.363,-1.746,3.273,-7.234,2.124,2.690,0.914,1.399,4,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121710.313,-0.405,0.182,-0.745,-0.498,0,0,0,0,0,0,0,0,50,1.442,49,0,721.321,9.201,720.875,4.625,24.938,0.184,0.020,-0.227,-1.746,2.723,-8.613,2.124,2.696,0.914,1.399,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121715.359,-0.423,0.176,-0.765,-0.452,0,0,0,0,0,0,0,0,50,1.442,49,0,883.437,8.815,877.938,87.563,44.938,-0.004,-0.277,0.047,-0.770,-1.016,-8.723,2.118,2.696,0.914,1.399,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
baseline,56159,56159,0,56159,121720.313,-0.397,0.202,-0.802,-0.398,0,0,0,0,0,0,0,0,50,1.442,49,0,1019.365,10.957,1015.250,80.125,44.188,-0.098,-0.145,-0.215,0.770,-1.098,-10.875,2.112,2.696,0.914,1.399,0,NULL,NULL,,0,0,0,7,255,0,250,0,0
